#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
1-212.txt_247,-1.1818,-1.375,-1.4659,-1.4318,-3.1875,-1.0455,-0.8239,-2.2784,-1.8068,-1.4148,-1.0739,-1.0511,-1.2159,-1.6023,-2.3409,-0.9545,-0.5682,-3.2443,-1.8807,-1.1136,7.28,12.9886,11.0171,13.48,15.8171,13.7486,15.5829,14.9886,14.7771,13.5257,13.2571,14.8686,13.2743,20.5371,14.0514,8.32,10.9943,19.68,13.4857,11.08
1-212.txt_249,-0.9756,-1.439,-0.9106,-1.3659,-2.0813,-0.7886,-0.935,-1.8049,-1.2683,-0.9919,-1.0813,-1.122,-0.6829,-1.5691,-1.878,-0.8211,-0.6911,-2.7073,-1.0813,-0.878,2.5246,6.6557,13.4098,12.9754,7.541,8.0984,13,12.0574,13.9016,16.9426,12.7295,8.2377,7.7377,9.8689,7.9836,6.6393,3.6393,4.7623,11.3197,14.4098
1-212.txt_251,-0.785,-1.335,-0.895,-1.46,-2.295,-1.145,-1.16,-2.005,-1.585,-1.5,-1.415,-0.88,-1.32,-1.52,-1.84,-0.72,-0.65,-2.695,-1.195,-0.94,8.3015,11.8844,12.7789,15.0302,12.4824,7.4874,9.2312,11.5025,10.3869,12.8191,13.0251,11.2312,10.1256,18.804,12.2362,8.0653,8.9447,15.5427,18.0201,11.809
1-212.txt_253,-0.6995,-1.1527,-0.8424,-1.4335,-2.3448,-1.0296,-1.0345,-1.7833,-1.6552,-1.4877,-1.3892,-0.8818,-1.1724,-1.5764,-1.6158,-0.6404,-0.6355,-2.5567,-1.2118,-0.8571,7.5198,11.104,12.2079,12.8812,10.4802,7.0792,10.4257,11.8218,8.5248,12.0941,10.8812,11.3317,8.8317,18.1832,11.1683,8.2921,7.3614,14.9257,16.9901,10.7525
1-212.txt_255,-0.662,-1.1296,-1.0278,-1.1389,-2.463,-0.5509,-0.6111,-1.6991,-0.9398,-1.713,-1.6111,-0.3981,-1.0926,-1.5694,-1.8565,-0.5787,-0.588,-2.1852,-0.8194,-1.3889,5.2047,7.3767,8.6698,15.493,3.4279,9.4791,11.5907,11.4791,11.8279,9.7163,8.5349,11.1535,5.9209,16.4,8.7953,6.493,7.4,14.1767,20.4,8.7116
1-212.txt_257,-1.2601,-1.3988,-1.5029,-1.6185,-3.1329,-1.0058,-0.8324,-2.3064,-1.5665,-1.4277,-1.3468,-0.7457,-1.2139,-1.6127,-2.4046,-0.9364,-0.5896,-3.4566,-1.6994,-1.0694,6.907,11.7326,13.8081,14.6628,16.564,11.2849,15.1453,15,15.2035,14.186,14.7558,14.8547,14.4826,19.8953,11.0233,9.6163,9.7907,13.5872,16.1163,11.3081
1-212.txt_259,-0.8839,-1.1562,-0.6205,-1.433,-1.8482,-0.8036,-1.0402,-1.683,-1.125,-1.2321,-1.2946,-0.9286,-0.7589,-1.3393,-1.7366,-0.4464,-0.1518,-2.317,-1.0045,-0.9732,3.3722,9.4933,14.8789,11.1031,11.852,6.3722,8.3094,10.5247,8.4081,11.0135,11.852,7.7668,8.0135,14.3274,8.9327,7.7758,8.583,11.9238,11.9686,9.0538
1-212.txt_261,-1,-1.5602,-1.1309,-1.5812,-2.7487,-1.0942,-1.0733,-2.0052,-1.9005,-1.3979,-1.2251,-0.9058,-1.4136,-1.4293,-2.1361,-0.7068,-0.3927,-2.8691,-1.3298,-1.0524,7.6684,10.8684,14.2053,18.2211,14.3316,11.0895,12.7421,13.8,11.7105,13.4947,13.5737,10.9211,12.3368,21.1105,12.4368,9.1842,9.4474,15.3,19.8579,10.6737
1-212.txt_263,-1.1784,-1.3892,-1.3946,-1.5297,-3.1459,-1.0054,-0.8757,-2.2541,-1.5459,-1.4216,-1.1081,-0.9297,-1.2811,-1.5622,-2.3892,-0.9459,-0.6703,-3.4054,-1.8,-1.0595,7.1793,12.9348,11.3098,14.913,16.4022,13.4728,16.8587,14.2772,17.4674,14.2989,12.8478,14.4457,12.8152,20.75,13.2772,7.1196,11.5489,17.1685,13.0598,12.6196
1-212.txt_265,-0.9296,-1.6281,-1.5578,-1.8945,-2.6432,-1.1307,-1.1558,-2.407,-1.3467,-1.4975,-1.1759,-0.9698,-0.8894,-1.5176,-2.2814,-1.4673,-1.3467,-2.995,-1.3467,-1.3467,10.5909,18.298,14.3384,18.5808,17.303,12.4646,16.0758,12.6566,16.1212,17.4141,18.9697,16.5303,15.8333,28.0859,21.6364,8.7576,7.8384,24.9899,22.2273,12.5808
1-212.txt_267,-0.7059,-1.4559,-0.9412,-1.4167,-2.2647,-0.9902,-1.1225,-1.6471,-1.7451,-1.3922,-1.2696,-0.9461,-1.2696,-1.3627,-1.6324,-0.5147,-0.5196,-2.5392,-1.1814,-0.8873,8.1182,10.6404,13.0049,14.3744,12.8867,8.6552,9.7241,11.8325,8.5911,11.2118,11.3596,9.7143,8.1379,19.1527,14.0296,8.6897,8.6502,15.8522,18.5517,11.0246
1-212.txt_269,-1.1148,-1.3661,-1.3333,-1.4809,-3.0929,-0.9235,-0.8579,-2,-1.5519,-1.2896,-1.0383,-0.8306,-1.2295,-1.4918,-2.2459,-0.929,-0.623,-3.3443,-1.5792,-0.9781,6.9945,12.3297,11.4176,11.5,15.3516,12.1538,12.7308,12.9231,13.6813,12.7253,11.5714,12.8462,12.2033,19.3956,13.7857,7.5879,9.3187,14.0989,13.3077,9.8407
1-212.txt_271,-0.1892,-1.0649,-0.8162,-0.9351,-1.4541,-0.5027,-0.5189,-1.4,-1.373,-1.1189,-1.1189,-0.7027,-0.6757,-1.6108,-1.5405,-0.0865,-0.3784,-2.4486,-1.3784,-0.7514,6.337,5.4728,8.8696,12.7065,9.1196,5.7228,8.8424,9.4185,4.3424,8.5217,7.9565,4.7989,4.9457,6.538,4.4837,6.3424,5.0652,4.6848,6.9293,8.2446
1-212.txt_273,-1.0404,-1.303,-1.2424,-1.4141,-2.8283,-0.9293,-0.798,-1.9495,-1.5455,-1.3384,-1.0707,-0.8182,-1.2424,-1.4444,-1.9192,-0.9747,-0.5707,-2.9545,-1.5303,-1,7.2538,10.8223,12.066,13.1218,14.5888,11.8426,14.4264,13.665,11.8274,12.0305,13.2538,12.5381,12.1218,17.0203,13.3655,8.4873,11.6244,18.0355,13.1472,11.5279
1-212.txt_275,-1.1005,-1.2261,-1.3467,-1.392,-2.8442,-0.8995,-0.7085,-1.9246,-1.5176,-1.2563,-1.1106,-0.809,-1.1809,-1.4774,-1.9347,-0.8492,-0.5829,-2.9246,-1.6734,-0.9799,8.4343,10.5404,11.9495,13.0051,13.1566,11.3232,13.803,13.8131,11.8586,12.2323,13.6313,12.6061,12.1162,19.2828,12.7879,8.2879,10.0303,14.5051,13.4192,11.3232
1-212.txt_277,-1.0435,-1.3152,-1.4076,-1.5652,-3.1359,-0.9185,-0.7717,-2.25,-1.5978,-1.2609,-1.1739,-0.8696,-1.3587,-1.5217,-2.3424,-0.9457,-0.6793,-3.25,-1.6304,-0.9837,6.8852,13.1694,12.5191,14.3825,15.8033,10.4863,14.8033,14.9016,12.4098,14.4098,13.2186,14.4973,12.1749,20.8907,13.6339,8.9454,10.459,17.5137,15.5301,11.5355
1-212.txt_279,-1.085,-1.245,-1.26,-1.435,-2.705,-0.875,-0.72,-1.965,-1.415,-1.245,-1.125,-0.78,-1.175,-1.425,-1.92,-0.95,-0.545,-2.875,-1.575,-0.93,7.7136,10.7588,12.0151,14.3015,13.8191,10.6432,13.4121,13.7588,13.5075,12.0603,13.2613,12.2714,14.2412,18.0201,11.8291,8.7889,10.6935,16.7337,13.1608,11.2663
1-212.txt_281,-1.025,-1.295,-1.345,-1.405,-2.77,-1.055,-0.82,-1.915,-1.675,-1.24,-1.045,-0.855,-1.085,-1.285,-1.84,-0.865,-0.55,-2.78,-1.61,-0.925,7.9548,10.5578,11.598,12.4121,14.4322,11.9899,13.1357,13.5829,10.7387,11.4623,12.9246,12.5477,11.8593,17.5226,13.3769,8.3869,9.6281,17.7387,13.9196,11.0854
1-212.txt_283,-1.04,-1.225,-1.315,-1.31,-2.705,-0.83,-0.815,-2.03,-1.555,-1.255,-1.025,-0.795,-1.105,-1.335,-1.905,-0.92,-0.575,-2.8,-1.63,-0.915,6.6131,10.3166,11.9146,13.2462,14.1658,11.0251,12.3166,13.9246,9.8141,11.9397,12.3467,11.8894,11.7437,18.1608,12.4925,7.593,9.6734,17.1357,13.5729,10.6734
1-212.txt_285,-1.0254,-1.2944,-1.3046,-1.4569,-2.8528,-1.0355,-0.8477,-1.9746,-1.6041,-1.2132,-1.0711,-0.8376,-1.203,-1.2944,-1.9137,-0.9645,-0.533,-2.9492,-1.5736,-0.9543,7.6071,11.4694,11.8214,13.7143,14.148,12.1378,13.4592,13.6378,10.5306,12.0765,12.602,12.7449,12.7908,19.0561,12.75,8.6224,10.5459,14.9643,14.3878,11.5204
1-212.txt_287,-0.8902,-1.2744,-1.3659,-1.8171,-2.8537,-0.8659,-1.0366,-1.7561,-1.5244,-1.3963,-0.9817,-0.872,-0.9817,-1.5732,-1.75,-0.7378,-0.5122,-2.6829,-1.6768,-1.0061,7.2822,9.5337,13.4049,12.546,9.9325,11.1411,11.6564,14.2515,10.5215,10.0368,12.7975,11.0675,11.9571,17.3374,12.3313,9.3129,10.4172,16.6687,17.2761,10.8589
1-212.txt_289,-0.8764,-1.3708,-1.7247,-1.6292,-2.9045,-1.1011,-0.7809,-2.0449,-1.809,-1.4382,-1.0337,-0.8596,-1.0112,-1.8146,-2.0337,-0.7978,-0.764,-3.5225,-2.118,-0.8764,7.9492,12.7006,9.6949,14.3503,13.4011,10.0678,14.2542,15.4802,12.2147,12.3955,15.3277,13.9605,12.4746,19.6215,10.9322,8.4124,12.5593,11.6497,14.0226,10.8927
1-212.txt_291,-0.9341,-1.3352,-1.6264,-1.6868,-3.0769,-0.978,-0.978,-2.1154,-1.6374,-1.5165,-0.989,-0.9066,-1.3022,-1.8077,-2.2802,-0.8132,-0.6044,-2.956,-1.9011,-1.0385,7.8287,13.105,10.8895,13.5249,15.7514,12.0166,14.8177,14,13.3315,11.4751,15.5691,13.1657,10.9116,20.779,13.5193,9.663,10.5414,18.1989,13.5414,11.0884
1-212.txt_293,-1.044,-1.3022,-1.4451,-1.6484,-3.022,-1.0165,-0.989,-2.2088,-1.5934,-1.5,-1.0604,-0.9176,-1.1758,-1.7857,-2.3681,-0.9341,-0.6319,-3.1154,-1.8956,-1.0769,8.6961,12.8729,11.5083,13.6906,17.1326,12.8564,15.7956,14.5138,14.221,12.4088,17,13.3204,12.5856,20.3204,13.5635,8.9558,10.9724,18.9724,14.895,11.6409
1-212.txt_295,-1.0833,-1.35,-1.5056,-1.6,-3.0333,-0.95,-0.8833,-2.3222,-1.5944,-1.4278,-1.0111,-0.7833,-1.2167,-1.6556,-2.4111,-0.9167,-0.6944,-3.3722,-1.9444,-1,7.5307,12.905,13.2737,14.8156,14.7709,10.6313,16.3073,12.8101,14.3296,13.2626,13.3966,13.7765,13.7151,22.933,14.8827,8.9106,12.2235,18.162,16.8994,11.6592
1-212.txt_297,-0.8304,-1.058,-1.2232,-1.1696,-2.442,-0.7812,-0.8393,-1.6295,-1.4955,-1.0536,-0.8705,-0.7455,-0.8348,-1.2589,-1.567,-0.7545,-0.5625,-2.308,-1.4554,-0.9286,6.0942,9.6054,10.5605,11.6368,11.8475,10.7444,11.1525,11.9283,8.5291,9.0673,11.1121,10.6592,9.4484,16.3453,9.3498,7.3991,9.1121,15.5381,14.5022,8.5874
1-212.txt_299,-0.9485,-1.1588,-1.1073,-1.3047,-2.5751,-0.824,-0.8541,-1.8412,-1.5751,-1.2017,-1.0043,-0.6824,-0.97,-1.3133,-1.7811,-0.8283,-0.5236,-2.6695,-1.4506,-0.9142,6.2241,10.3276,11.3664,12.0259,10.569,10.4612,11.4741,13.2198,9.9397,12.8362,12.2802,9.7802,10.0172,15.6595,10.8621,7.3621,9.4397,16.4095,14.1983,9.4655
1-212.txt_301,-1.0622,-1.3368,-1.7358,-1.7824,-2.9067,-1.0933,-0.7979,-2.3472,-1.6218,-1.4767,-1.1762,-0.9171,-1.1347,-1.6166,-2.2798,-0.8549,-0.8394,-3.2073,-1.7668,-0.9845,9.3177,13.5208,10.8438,13.8333,16.5312,12.9271,17.2812,13.375,12.4375,12.7917,16.599,13.5417,12.026,18.901,16.7708,9.8229,10.6302,18.1667,14.8542,11.5104
1-212.txt_303,-0.4043,-1.0904,-0.6596,-1.1968,-1.6809,-0.7713,-0.8138,-1.0372,-1.3511,-1.3032,-1.3032,-0.7606,-0.7979,-1.4202,-1.5479,-0.0798,-0.367,-2.1383,-1.2926,-0.9628,4.3743,6.3209,10.4492,8.6471,5.9251,5.9091,8.8128,13.7487,4.1176,10.2246,7.9572,7.2888,5.0481,12.2727,7.6364,5.8075,6.3316,11.2727,8.4866,8.7059
1-212.txt_305,-0.3606,-1.2681,-0.698,-0.6502,-2.0786,-0.812,-0.8012,-1.1125,-1.4869,-1.621,-1.6502,-0.9199,-1.2542,-1.8983,-1.2096,-0.151,-0.3898,-2.4407,-1.5901,-1.1202,6.5972,6.1867,9.4923,12.6327,4.9228,5.9537,6.8981,14.5679,6.0293,9.7654,8.8194,5.3503,5.6049,10.1713,11.6481,6.4707,6.625,10.0463,9.284,9.1497
1-212.txt_307,-1.1071,-1.25,-1.4184,-1.4898,-3.0306,-0.9031,-0.8061,-2.0357,-1.6378,-1.2347,-1.0714,-0.898,-1.1582,-1.5459,-2.0612,-0.9592,-0.5969,-2.9949,-1.7296,-1.0102,6.7897,12.1179,12.2513,13.0051,13.3692,12.6359,15.2359,13.7436,11.9692,13.1795,14.0923,13.6667,12.7231,20.0872,13.0051,8.9128,10.6308,17.2,13.041,11.7641
1-212.txt_309,-1.0253,-1.3131,-1.2727,-1.4091,-2.803,-0.9444,-0.8182,-1.9293,-1.5909,-1.2525,-1.1061,-0.8889,-1.1566,-1.3687,-1.9293,-0.9949,-0.5101,-2.9646,-1.6515,-0.9646,7.401,10.9695,12.2589,13.1574,14.4416,12.1015,13.934,13.1421,10.8274,13.2234,12.6345,12.9492,12.8071,19.5736,12.7919,9.0508,9.5736,16.1117,14.0355,12.0609
1-212.txt_311,-1,-1.1498,-1.285,-1.4734,-2.8502,-0.8164,-0.8164,-1.8502,-1.5217,-1.2126,-0.9758,-0.8502,-1.1111,-1.5797,-1.9179,-0.9565,-0.5797,-2.971,-1.7391,-0.9855,6.801,11.767,10.9563,12.5049,13.5291,12.4951,14.0583,14.1748,11.2524,11.9078,12.2282,12.4029,12.2864,18.301,11.8835,8.0922,9.9854,15.3155,13.301,11.5825
1-212.txt_313,-1.096,-1.2576,-1.3636,-1.4242,-2.9646,-0.8687,-0.8182,-2.0455,-1.6667,-1.2626,-1.1263,-0.8687,-1.1667,-1.4646,-2.0101,-0.9747,-0.5455,-2.9495,-1.6515,-1.0303,7.4315,11.7919,12.7462,13.7868,13.7614,11.9797,14.3604,14.3706,10.6345,12.9239,12.8274,12.6548,12.7766,18.5279,13.0558,8.5076,9.9645,17.4315,13.4975,12.0508
1-212.txt_315,-1.0657,-1.298,-1.3535,-1.4545,-2.798,-0.9949,-0.8636,-2,-1.596,-1.2323,-1.0354,-0.8283,-1.1515,-1.4697,-1.9343,-0.9394,-0.5758,-2.8232,-1.6212,-0.9545,7.9594,11.9543,11.7716,14.731,14.4315,11.868,13.8122,13.9036,11.5787,13.335,12.9188,13.5178,13.9746,18.8223,12.599,8.2893,10.6091,17.3401,13.467,10.8223
1-212.txt_317,-1.0505,-1.3384,-1.2727,-1.3788,-2.7677,-0.9545,-0.8232,-1.9343,-1.5909,-1.2475,-1.0808,-0.9091,-1.1515,-1.3788,-1.9747,-0.9848,-0.5,-2.9444,-1.6667,-0.9747,7.5228,11.264,12.401,13.3909,14.6751,11.9086,14,13.2081,10.9594,13.0711,12.6244,12.6599,12.9391,19.4822,12.5482,9.2944,9.7665,16.0609,13.8223,11.7665
1-212.txt_319,-1.0758,-1.2525,-1.3384,-1.4596,-2.8788,-1,-0.8232,-2.0051,-1.5556,-1.2879,-1.0758,-0.7828,-1.202,-1.5657,-1.9192,-0.904,-0.5354,-2.8788,-1.596,-0.9545,7.4721,10.8782,12.2183,14.2437,12.9797,12.3046,13.4467,13.6396,10.9188,13.2538,13.0711,12.4822,12.9797,18.8832,12.4061,8.6751,10.0254,16.335,13.4975,11.1777
1-212.txt_321,-1.0955,-1.2714,-1.2613,-1.3769,-2.8191,-0.9397,-0.7889,-1.9899,-1.5377,-1.3216,-1.1859,-0.8191,-1.3015,-1.5176,-1.8945,-0.9296,-0.5276,-2.8342,-1.5427,-0.995,7.6869,11.8232,12.6919,13.6212,15.3131,13.1263,13.7374,13.2778,10.798,12.9293,12.8131,12.8788,12.8333,18.3838,13.3485,8.3333,9.7879,18.1616,13.2475,11.0152
1-212.txt_323,-1.0253,-1.298,-1.303,-1.4545,-2.7677,-1,-0.8131,-1.9192,-1.596,-1.2071,-1.0707,-0.8283,-1.1212,-1.3838,-1.8687,-0.8838,-0.5404,-2.8434,-1.5556,-0.9192,8.1472,10.7868,12.1472,13.4264,13.9036,11.6954,13.8071,13.5838,11.8122,11.9949,12.8376,12.4822,12.8274,18.1371,13.2893,8.2386,9.8934,18.4264,13.401,11.8731
1-212.txt_325,-1.07,-1.205,-1.285,-1.41,-2.74,-0.875,-0.76,-1.925,-1.51,-1.25,-1.155,-0.86,-1.215,-1.445,-1.985,-0.965,-0.555,-2.845,-1.645,-1.045,7.9296,11.9899,12.7085,13.7337,15.0503,11.407,13.3518,13.2211,11.5879,11.8945,12.4271,11.5427,13.4874,18.8643,12.5578,8.9347,10.0101,18.1206,14.3869,11.6181
1-212.txt_327,-1.0404,-1.2929,-1.303,-1.3939,-2.8939,-1.0101,-0.8687,-1.8889,-1.5455,-1.3535,-1.0859,-0.7727,-1.2172,-1.4747,-1.8384,-0.8838,-0.5404,-2.8283,-1.6061,-1.0404,7.6599,11.203,11.9036,13.1675,13.0152,11.6142,13.9695,13.2081,12.1777,12.6599,13.3909,12.5482,13.0964,18.2183,13.0051,8.2284,10.665,17.2183,14.0203,12.0812
1-212.txt_329,-1.096,-1.2828,-1.3485,-1.4697,-2.8889,-1.0404,-0.8737,-1.9949,-1.6212,-1.3131,-1.0758,-0.8081,-1.2121,-1.5556,-1.9596,-0.9091,-0.5859,-2.9697,-1.6717,-0.9646,7.9492,11.1827,12.0558,13.8883,13.9137,12.335,13.7411,14.1269,11.0203,13.3756,13.264,12.3096,14.0152,19.2487,11.7462,8.5736,11.0609,16.5584,14.0863,11.3096
1-212.txt_331,-1.0804,-1.2462,-1.3166,-1.4221,-2.8141,-0.9196,-0.9095,-1.9497,-1.593,-1.206,-1.1307,-0.8442,-1.1809,-1.4774,-1.9095,-0.9648,-0.5176,-2.9497,-1.6834,-0.9899,7.5101,11.3434,12.2424,13.0909,14.404,12.2323,14.2929,13.6667,10.7121,13.2677,13.1212,13.0404,12.6162,16.8081,12.3889,8.6818,9.5606,16.2424,13.2121,10.8939
1-212.txt_333,-1.0874,-1.3169,-1.1858,-1.5246,-3.0874,-0.9945,-0.8579,-2.2077,-1.5246,-1.2842,-1.1311,-0.8033,-1.1148,-1.3388,-2.377,-0.9891,-0.6503,-2.9399,-1.5464,-0.9344,7.8956,12.7857,11.044,14.8571,16.6758,14.0275,13.8407,15.0659,14.9725,13.9286,13.8846,13.4835,13.0055,20.2143,13.4505,9.2198,11.033,18.5879,15.022,10.8462
1-212.txt_335,-0.8848,-1.3152,-1.3879,-1.5879,-2.6606,-0.9333,-1.1394,-1.8424,-1.5939,-1.4303,-1.0061,-0.8545,-1.1455,-1.4061,-1.9212,-0.7758,-0.5455,-2.7758,-1.6727,-0.9879,7.8963,10.1524,11.6829,12.2805,11.378,12.2805,12.4634,14.3049,10.75,11.0671,12.8659,11.878,12.9695,17.5366,10.5671,9.0915,9.6402,19.1951,15.7561,10.5061
1-212.txt_337,-0.6483,-1.189,-1.244,-1.567,-2.4163,-0.8158,-0.8804,-1.6627,-1.3876,-1.512,-1.2297,-0.9139,-1.0718,-1.6866,-1.323,-0.6268,-0.5407,-2.7225,-1.6483,-1.11,6.729,9.3885,8.494,10.4748,10.7242,9.1631,9.9784,15.2158,12.4317,10.6139,12.0935,8.8201,8.6163,12.9832,19.1918,6.6331,8.1199,15.048,10.2158,8.4532
1-212.txt_339,-1.0237,-1.2844,-1.2844,-1.4455,-2.7488,-0.9289,-0.7678,-1.9905,-1.545,-1.3223,-1.0664,-0.8341,-1.1611,-1.4692,-1.9147,-0.9289,-0.6114,-2.7915,-1.6256,-0.981,7.1952,11.0952,11.5905,12.8619,13.0286,12.1095,13.6095,13.0857,12.1,12.3143,12.1238,12.1762,13.1714,17.5571,13.4905,7.4857,9.6048,16.7476,13.4286,11.319
1-212.txt_341,-1.0955,-1.2111,-1.2814,-1.3618,-2.8844,-0.9246,-0.7638,-1.9849,-1.5226,-1.3116,-1.1055,-0.7688,-1.1407,-1.5678,-1.9045,-0.9899,-0.593,-2.8291,-1.5427,-1.0452,7.6919,11.1263,12.0707,13.2677,13.2475,11.5707,13.1616,14.0808,12.5758,12.0606,12.9697,12.3182,13.5909,19.0556,12.5455,8.2525,10.6465,20.1818,13.4495,11.3939
1-212.txt_343,-1.1206,-1.2663,-1.2864,-1.392,-2.8191,-0.9095,-0.8392,-2,-1.4925,-1.2764,-1.0452,-0.8191,-1.0854,-1.4874,-1.9095,-0.9497,-0.5829,-2.7889,-1.5276,-1.0201,7.4192,11.4495,11.9697,13.1919,14.9242,11.7374,13.2525,13.3434,12.3939,11.9545,12.6818,12.1061,12.5808,18.4697,13.3636,7.9091,9.904,20.7475,13.6616,11.3838
1-212.txt_345,-1.0354,-1.2525,-1.3434,-1.4343,-2.803,-0.9949,-0.9495,-2.0152,-1.5253,-1.2828,-1.0303,-0.7778,-1.1717,-1.5,-2,-0.9646,-0.6212,-2.9242,-1.5758,-0.9848,7.7919,11.3604,12.1726,14.2284,13.198,11.5533,13.3553,14.1827,12.8782,13.6751,13.2792,12.6701,13.3401,18.8579,12.3503,8.5635,10.269,16.3147,13.7513,11.1929
1-212.txt_347,-1.0673,-1.2115,-1.2933,-1.399,-2.7692,-0.9615,-0.8654,-1.9231,-1.6202,-1.2356,-1.0529,-0.8221,-1.0721,-1.5288,-1.8558,-0.8846,-0.5721,-2.875,-1.6587,-0.9087,7.6957,10.7101,11.9662,12.4976,12.9034,11.6522,13.8889,12.9565,10.401,12.1498,13.1208,12.3527,13.1449,16.7343,13.3237,8.4734,9.8599,15.5797,12.8986,11.3237
1-212.txt_349,-1.0761,-1.3152,-1.3696,-1.6359,-3.1522,-0.962,-0.913,-2.212,-1.5326,-1.2609,-1.1141,-0.9293,-1.0435,-1.4348,-2.4022,-1.0217,-0.6902,-3.0761,-1.6304,-0.9728,7.4481,14.0492,12.0656,14.929,15.7541,13.4699,15.5137,15.3661,13.4645,14.306,13.4044,14.765,13.3661,21.4809,12.5301,8.5082,11.0874,18.694,15.6612,10.5027
1-212.txt_351,-1.0337,-1.25,-1.3846,-1.4712,-2.7308,-0.9279,-0.8558,-1.9375,-1.6202,-1.2019,-1.0721,-0.851,-1.0913,-1.375,-1.8702,-0.9135,-0.5288,-2.9087,-1.6442,-0.9231,7.2319,10.2657,11.6667,12.9807,13.2222,11.2657,13.8599,12.9275,10.372,12.0725,13.4106,12.9324,13.2029,17.256,12.8309,8.9565,9.5024,15.2222,13.0821,11.343
1-212.txt_353,-0.8165,-1.3101,-1.4684,-1.6456,-2.8861,-0.8418,-1.0443,-1.8101,-1.481,-1.3734,-1.0506,-0.9304,-1.0063,-1.5823,-1.8481,-0.7595,-0.5,-2.7342,-1.7152,-1.0127,7.3248,9.5732,11.9618,11.9236,10.7389,13.1847,12.2803,13.0573,10.4076,11.465,13.1083,11.8599,11.3312,18.2994,12.9427,8.5924,10.242,17.9299,15.3376,10.1146
1-212.txt_355,-0.8506,-1.3966,-1.5287,-1.5632,-2.6437,-0.954,-0.9425,-1.8793,-1.6379,-1.2356,-0.9943,-0.8851,-0.8678,-1.5517,-1.7759,-0.7356,-0.6034,-2.8448,-1.7644,-0.9023,7.8728,10.4509,11.1503,12.0983,11.8092,12.2486,12.5434,13.1387,9.6474,10.3931,12.4451,11.104,12.052,17.341,12.9884,9.5087,9.4451,16.9827,15.185,10.6474
1-212.txt_357,-0.8333,-1.3621,-1.5402,-1.5575,-2.6264,-0.9483,-0.9598,-1.9195,-1.7299,-1.2184,-1.0345,-0.8851,-0.9195,-1.4885,-1.8563,-0.7241,-0.6149,-2.8621,-1.7816,-0.8908,7.711,10.4971,11.1618,12.1445,11.6012,11.948,12.8786,13.289,8.9653,10.6474,13.4046,10.8613,12.0058,17.422,13.0578,9.4855,9.0405,17.7803,15.0116,10.8439
1-212.txt_359,-1.033,-1.3571,-1.5,-1.8022,-2.9505,-1.0495,-0.9725,-2.1484,-1.6209,-1.4176,-1.022,-0.9396,-1.1154,-1.7308,-2.3132,-0.9451,-0.6429,-3.2308,-1.8571,-1.022,7.7459,11.9448,12.8011,13.9227,14.4807,11.6575,16.2597,14.2376,15.5691,13.6906,14.5138,13.9503,12.5525,22.0773,13.674,9.7624,11.9448,18.8729,16.6961,11.5746
1-212.txt_361,-1.0308,-1.2769,-1.4051,-1.6513,-2.959,-1,-0.7949,-2.1641,-1.7282,-1.4308,-1.2103,-0.8308,-1.2769,-1.6667,-1.9949,-0.8205,-0.6256,-3.1436,-1.7436,-1.0103,8.2062,12.5052,11.5155,13.7577,17.2268,11.0103,15.732,12.8454,12.0155,13.4021,14.0979,12.2165,14.7526,18.9794,14.567,8.5876,10.9072,18.9948,14.299,11.5464
1-212.txt_363,-1.0773,-1.4144,-1.5138,-1.6851,-2.9448,-0.9503,-0.8785,-2.1547,-1.7238,-1.3867,-0.9724,-0.7735,-1.2099,-1.5856,-2.2928,-0.9558,-0.7293,-3.3315,-1.8453,-0.9337,6.35,12.6,13.1778,15.3,14.7444,11.7333,16.5833,13.6222,11.6167,12.9722,13.5556,13.8444,12.1333,22.8056,14.8,9.3722,11.2944,17.4278,15.9778,12.1889
1-212.txt_365,-1.0051,-1.2424,-1.3434,-1.404,-2.7778,-0.9646,-0.8586,-1.8737,-1.6364,-1.2626,-1.0606,-0.8838,-1.101,-1.4343,-1.8687,-0.9444,-0.4949,-2.9444,-1.6313,-1.0303,7.9442,11.4873,12.0203,12.2335,14.0711,11.0558,13.9594,13.5584,10.8782,11.9391,12.9036,11.8934,12.2234,17.8832,13.0457,7.5381,10.0609,15.7056,14.1218,10.8832
1-212.txt_367,-0.8368,-1.318,-1.431,-1.5858,-2.4519,-0.8745,-0.9791,-1.8954,-1.5941,-1.3598,-1.0293,-0.8033,-1.0335,-1.6192,-2.113,-0.7197,-0.6025,-3.0628,-1.7782,-0.9498,6.042,10.5252,10.895,13.2395,16.1639,9.3655,13.5,13.4118,12.9118,11.8655,13.1387,10.0336,10.7143,18.8908,13.5714,8.2311,10.6891,14.1723,12.7017,11.4244
1-212.txt_369,-1.3006,-1.4104,-1.4393,-1.5376,-3.2601,-1.1156,-0.8266,-2.2775,-1.7225,-1.4913,-1.3121,-1.0405,-1.422,-1.5376,-2.2659,-1.0694,-0.6474,-3.1618,-1.8035,-1.0636,7.5174,13.3198,11.7907,14.9942,16.4593,13.7907,17.0058,15.5872,13.0988,15.5116,16.0174,14.7733,16.2035,20.5814,12.6977,10.0814,11.7267,21.5756,14.9767,11.8837
