#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
0-211.txt_245,-0.2803,-0.6889,-0.8961,-0.8703,-2.2244,-0.5319,0.1097,-1.4516,-1.547,-1.643,-1.757,-0.1742,-1.3627,-2.1634,-0.9563,0.0358,-0.4588,-2.5118,-1.9161,-1.1398,7.7884,10.1585,7.3974,8.3759,7.6198,6.368,10.8034,8.4333,5.3572,8.1994,6.9161,9.4849,5.9491,8.4541,15.5115,7.939,6.3013,12.8888,4.5732,8.9254
0-211.txt_247,-1.3167,-1.1667,-1.2583,-1.3917,-2.56,-0.9333,-1.13,-1.76,-0.84,-1.7333,-1.4717,-1.1583,-1.4717,-2.0167,-1.67,-0.61,-0.9167,-2.9233,-1.72,-1.3567,5.5476,12.9783,14.616,15.4207,28.4591,12.98,11.9917,16.1469,20.2471,13.9182,12.616,10.7646,11.6411,17.3105,13.6795,8.3639,8.6761,17.7963,17.0501,11.7112
0-211.txt_249,-0.6346,-1.1683,-0.851,-1.0769,-1.8798,-0.6923,-0.7163,-1.4519,-1.375,-1.3702,-1.399,-0.2163,-1.1875,-1.5962,-1.4519,-0.3029,-0.2356,-2.4856,-1.226,-1.0962,5.1932,5.3527,8.8792,11.5121,11.8792,6.43,8.5652,10.4155,6.1401,7.9034,9.0483,11.0338,4.7874,14.2657,9.7053,6.0386,8.343,4.8551,11.6377,7.4783
0-211.txt_251,-0.3908,-1.2069,-1.0805,-1.3218,-2.8276,-1.1954,-1.5345,-0.7759,-1.4138,-1.6437,-1.5115,-1.0287,-1.5287,-1.592,-2.3103,-0.5805,-0.7874,-2.2759,-1.0632,-1.1264,8.4162,16.4624,12.6416,16.2832,1.1445,7.8208,6.5838,19.7746,10.2081,15.9769,15.0231,11.052,6.7514,19.7803,9.2832,7.8844,7.0867,19.7457,23.6821,15.763
0-211.txt_253,-0.5446,-0.9062,-1.0625,-1.4018,-1.8482,-0.6317,-0.7254,-1.6004,-1.1652,-1.1763,-0.9844,-0.7522,-0.683,-1.4085,-1.5647,-0.4821,-0.567,-2.0871,-1.029,-0.9107,4.5727,9.3356,6.2729,11.0246,6.1879,6.3512,10.0917,12.3691,8.3982,11.3512,12.1454,6.5011,4.9105,10.8188,8.6331,5.3781,5.4631,11.8054,10.7383,9.1119
0-211.txt_255,-0.9258,-0.9956,-0.7205,-1.1485,-2.1616,-0.5983,-0.4978,-1.7904,-0.9782,-1.3275,-1.4498,-0.3886,-0.7686,-1.3057,-1.8515,-0.5633,-0.524,-2.3843,-0.9127,-1.0568,3.4079,8.1404,11.3114,12.7018,8.8728,5.6316,10.9254,8.193,8.8728,8.886,9.1798,12.4079,6.4956,16.3289,6.0789,7.2281,6.3114,9.9693,14.1053,7.1798
0-211.txt_257,-0.4678,-0.6169,-1.078,-1.4542,-2.0305,-0.661,-0.8746,-1.3627,-1.4746,-1.1898,-1.2542,-0.461,-0.8915,-1.9525,-1.6678,-0.5932,-0.678,-2.3831,-1.522,-0.9254,5.5578,12.7415,8.2653,9.534,6.0136,6.9082,8.5714,14.1803,7.2313,12.8844,10.6599,9.0782,5.9048,7.7381,9.102,5.4694,4.2721,12.619,8.1531,9.7211
0-211.txt_259,-0.6796,-1.5028,-0.7182,-1.0387,-1.9613,-0.9116,-0.768,-1.6575,-1.5249,-1.2762,-1.442,-0.8066,-1.0387,-1.6133,-1.9558,-0.3536,-0.1657,-2.3591,-1.2486,-0.9724,5.8444,5.4778,13.0667,14.9556,14.2389,7.3389,11.2556,10.95,7.0944,10,9.9444,10.9889,7.6833,14.6222,8.3333,6.8667,9.4889,11.7333,15.5667,8.5389
0-211.txt_261,0.0146,-0.9756,-1.3024,-1.2455,-2.3805,-0.8504,-0.8,-1.4618,-1.6894,-1.3691,-1.2894,-0.9398,-1.1106,-1.9024,-1.6309,-0.5967,-0.6033,-2.7024,-1.748,-0.9463,8.7801,12.101,9.3404,14.5782,5.7248,7.399,10.8681,13.956,7.8534,13.6254,12.9658,7.3941,8.3779,12.6678,11.855,6.215,6.6531,12.2883,9.6726,11.2948
0-211.txt_263,-0.661,-1.6102,-0.7627,-1.1525,-2.1864,-1.0056,-0.8983,-1.7062,-1.678,-1.322,-1.5141,-0.6158,-1.4576,-1.5932,-1.7175,-0.3277,-0.1582,-2.7966,-1.3051,-1.1412,5.6534,7.0057,13.2784,13.2557,14.0057,7.875,9.8977,12.0966,8.0909,10.8523,11.1364,14.4602,5.2386,15.7273,8.5341,6.767,10.4659,6.4034,15.0739,8.9773
0-211.txt_265,-1.5672,-1.694,-1.1343,-1.3657,-2.8433,-1.0522,-0.7015,-2.1567,-1.9776,-1.4627,-1.903,-0.3209,-1.4254,-2.0896,-2.9328,-0.9403,-0.3582,-3.0672,-1.9403,-0.8955,4.7218,11.3383,15.5414,16.5113,13.0226,10.7218,19.9774,15.0902,7.7293,15.8271,15.3835,21.6617,16.7895,25.7293,7.218,7.1579,14.1203,18.8797,14.6391,15.0226
0-211.txt_267,-0.4554,-1.4812,-0.6792,-1.0099,-2.8356,-0.8059,-1.0376,-1.0337,-1.699,-1.6634,-1.6119,-1.0297,-1.2139,-1.5802,-2.2257,-0.4396,-0.6,-2.0535,-1.2337,-1.3723,9.2321,9.1865,11.8889,13.8214,2.2857,9.4444,9.8452,16.2083,6.9306,11.7817,11.5536,8.1706,8.9583,16.629,6.1349,7.1706,7.1845,21.996,14.3294,10.5833
0-211.txt_269,-1.3152,-1.6485,-1.2121,-1.5333,-2.6,-0.9636,-0.6788,-2.0667,-1.9515,-1.1939,-1.6242,-0.3879,-1.1818,-1.8303,-2.7333,-0.9152,-0.2727,-3.0303,-1.8545,-0.697,5.2805,9.5732,12.6646,12.5061,13.311,8.9512,15.0305,15.1402,6.1768,13.0366,12.8293,17.9756,14.9634,21.9451,6.6341,5.6341,13.2317,16.3963,11.9817,13.7744
0-211.txt_271,-0.7682,-1.0729,-1.443,-1.5159,-2.2897,-1.1084,-1.1308,-1.7458,-1.4467,-1.0766,-1.1308,-0.9907,-1.0766,-1.3645,-1.8037,-0.7626,-0.7028,-2.4262,-1.4224,-0.9364,7.0936,10.8015,9.9644,12.4644,11.1685,8.1779,9.6124,14.1199,11.9101,13.4963,11.706,9.8015,10.3146,17.4026,16.2154,6.7079,7.2978,16.9007,13.6292,10.6217
0-211.txt_273,-1.1632,-1.0475,-1.1142,-1.0935,-2.3932,-0.8442,-0.8576,-1.9748,-1.5045,-1.4659,-1.2285,-0.9599,-1.1409,-1.5519,-2.0475,-0.7641,-0.865,-2.6973,-1.6751,-1.3902,6.4398,13.474,13.052,17.7325,14.3804,11.1738,13.3759,13.4636,13.0698,14.0253,14.3328,10.9866,12.2883,21.8484,12.1634,8.9554,8.4413,20.9703,14.5186,10.6048
0-211.txt_275,-0.8154,-1.5654,-1.0769,-1.4231,-2.5692,-1.1615,-1.0962,-1.5846,-1.6615,-1.6654,-1.8808,-0.7423,-1.4577,-1.9385,-1.7154,-0.5808,-0.5692,-3.5269,-1.8962,-1.2308,6.4903,11.0193,11.6371,15.6178,13.2085,10.5405,12.4633,17.8378,13.3977,15.2355,12.3166,12.9923,11.0849,20.3127,14.9691,7.1699,10.4595,6.9382,11.7027,12.7876
0-211.txt_277,-0.7171,-1.1463,-0.6293,-0.7854,-1.9171,-0.5756,-0.4878,-1.3268,-1.1512,-1.322,-1.4829,-0.3268,-1.1561,-1.3024,-1.5073,-0.239,-0.2049,-2.2732,-0.9659,-1.0927,4.0637,4.5196,9.6716,12.1716,10.6275,6.7745,8.7598,9.8137,7.1176,8.2549,6.8088,9.3529,4.6569,15.3578,8.9608,5.7549,7.6029,5.4902,13.2255,5.9853
0-211.txt_279,-0.3895,-1.6409,-0.4834,-0.9586,-3.2044,-0.9945,-1.3094,-0.7652,-1.732,-1.6768,-1.6271,-0.9641,-1.6602,-1.6519,-2.6409,-0.5331,-0.5856,-2.9144,-1.1575,-1.1547,8.5789,8.903,14.108,16.7618,1.0637,9.5457,9.1634,20.6482,7.3102,12.5319,13.5152,10.385,7.8781,19.7175,4.9695,7.8504,8.1219,9.1801,23.3712,11.3961
0-211.txt_281,-0.5845,-1.0402,-0.2105,-0.7721,-3.4316,-0.6434,-1.2252,-0.8981,-1.6729,-1.4196,-1.4102,-1.004,-1.6555,-1.3365,-1.8123,-0.1635,-0.0335,-2.0965,-0.5241,-1.1917,5.7248,12,15.0081,13.1987,2.5584,9.0362,9.0228,12.2859,10.255,13.3423,11.757,8.9745,8.4926,14.5664,9.5302,7.4121,8.2201,22.2872,18.1356,10.6349
0-211.txt_283,0.1402,-1.628,-1.4329,-2.0122,-2.2195,-1.2927,-1.7195,-0.4329,-2.1707,-1.4146,-1.3171,-1.3171,-0.8049,-1.7317,-1.7866,-0.3841,-0.7073,-2.7317,-1.7988,-1.0732,9.2945,10.0859,8.9387,9.1043,11.8344,5.9693,7.5215,21.4601,4.0307,13.5276,11.1104,6.8344,12.1227,17.5276,12.411,7.8037,5.7239,12.865,10.3558,8.6442
0-211.txt_285,-0.6004,-1.4329,-1.0322,-0.9452,-2.2406,-0.5757,-0.6724,-2.1525,-1.5843,-0.8002,-0.5113,-0.9689,-0.8475,-1.6434,-1.6241,-0.6681,-0.7905,-3.0344,-1.696,-0.7325,6.8237,10.4258,11.8387,12.7151,15.1011,12.3602,12.0839,10.2548,12.2452,13.7398,12.9591,10.1484,11.5237,14.1495,14.4806,7.0484,5.7269,12.8613,11.486,10.2591
0-211.txt_287,-0.9478,-1.2133,-0.95,-1.1289,-2.3822,-0.8456,-0.8778,-1.6678,-1.04,-1.1567,-1.0756,-0.9622,-1.0678,-1.2511,-1.6433,-0.6156,-0.6067,-1.9778,-0.8333,-0.9733,4.5795,9.5228,11.7831,12.703,6.8877,8.0022,9.8465,11.4883,13.2425,12.3226,10.9043,8.0857,7.7175,15.8587,12.9055,7.3115,7.2803,20.2469,15.4372,10.9822
0-211.txt_289,-1.5111,-1.7333,-1.2741,-1.4667,-2.9407,-1.1333,-0.7111,-2.2074,-1.8667,-1.4815,-2.0222,-0.4222,-1.3926,-2.0296,-2.9111,-0.9333,-0.3704,-3.2296,-1.9556,-0.8741,5.8209,11.209,15.3134,16.2985,12.209,10.5672,19.5373,16.5522,8.9552,16.7537,16.2388,22.8358,18.194,25.3806,7.1119,7.1269,14.8134,19.0672,13.6567,15.8433
0-211.txt_291,-0.0579,-0.7918,-0.8648,-1.382,-1.7017,-0.6695,-0.9292,-0.2833,-1.3069,-1.985,-1.7532,-0.824,-1.1717,-2.118,-0.897,-0.0365,-0.5193,-2.0944,-1.7575,-1.4893,5.9634,9.5677,4.7527,4.5935,4.8753,5.5484,5.1914,22.6,7.0409,7.2667,7.9613,4.4237,3.8581,4.6,15.2774,6.0968,6.071,15.3011,4.3054,6.3312
0-211.txt_293,-0.6533,-1.3668,-0.7739,-1.0503,-2.0352,-0.7638,-0.8794,-1.5327,-1.5477,-1.4824,-1.4874,-0.6382,-1.2211,-1.5126,-1.7437,-0.397,-0.3015,-2.5126,-1.1759,-1.0352,6.8081,7.1869,10.298,13.4444,13.7374,8.2525,7.5556,10.8838,6.8788,9.0606,10.2374,10.7727,6.7828,14.8232,8.8182,6.9545,9.5303,8.8889,14.5758,10.2626
0-211.txt_295,-0.7632,-1.5105,-0.8053,-1.1316,-1.9895,-0.8,-0.7895,-1.4895,-1.5053,-1.3053,-1.3684,-0.4895,-1.2947,-1.3105,-1.5316,-0.3263,-0.2053,-2.5684,-1.0947,-1.1105,6.1323,4.9735,11.6931,12.3175,11.8519,7.3545,9.4127,12.8571,6.746,10.4074,9.7989,10.9524,6.1481,16.2222,10.7196,7.1376,10.0212,9.1587,16.619,8.4286
0-211.txt_297,-0.2623,-1.1257,-0.612,-1.1421,-1.765,-0.6831,-0.8743,-1.1694,-1.5738,-1.306,-1.5191,-0.765,-1.0383,-1.9016,-1.7705,-0.1366,-0.0055,-2.3333,-1.5301,-0.9235,6.5275,7.6264,10.956,10.9835,8.7308,6.4286,6.9011,13.2912,5.0549,10.3407,8.5934,7.022,4.9121,10.0385,6.022,7.7033,9.4835,14.956,7.5659,9.511
0-211.txt_299,-0.5673,-0.9461,-0.9007,-1.3333,-1.9596,-0.2727,-0.6431,-1.5269,-1.1397,-1.638,-1.4461,-0.7542,-0.9108,-1.9343,-1.2559,-0.3333,-0.5017,-2.4108,-1.4545,-1.2576,4.8971,8.4317,8.3491,9.3339,9.2175,8.3406,8.4688,10.1062,9.0185,9.3339,10.9578,6.602,6.9376,10.2395,13.4115,6.7099,4.7892,7.5481,7.1147,8.5953
0-211.txt_301,-1.1111,-2.8599,-2.2126,-3.2754,-2.6473,-2.4251,-2.6715,-2.1304,-2.0048,-0.4106,-0.6184,-2.686,-0.6908,-0.2415,-3.2077,-1.2609,-1.0773,-2.0386,-1.0386,-0.8164,8.9854,7.5583,8.4563,8.6699,10.0922,7.7621,9.9806,19.8398,17.5971,18.733,16.0194,4.1359,13.7039,27.6214,9.0583,8.034,12.5097,28.2573,16.1068,15.2427
0-211.txt_303,-1.5755,-1.6475,-1.0504,-1.3597,-2.9065,-0.9928,-0.6115,-2.0863,-1.8633,-1.5108,-1.8921,-0.3525,-1.4676,-1.9568,-2.8633,-0.9209,-0.2878,-3.0288,-1.9281,-0.9353,4.7681,10.7681,13.442,15.471,12.7536,10.9565,18.587,15.9058,7.529,15.9203,14.8768,21.3406,15.4855,25.529,7.7101,7.1159,13.6377,18.9638,13.8478,14.6377
0-211.txt_305,-0.574,-1.4046,-1.0053,-1.2763,-2.1961,-0.8913,-0.9875,-1.3636,-1.0802,-0.9002,-0.9073,-1.2335,-0.7986,-1.6827,-1.656,-0.3209,-0.5508,-2.6399,-1.59,-0.6863,5.9786,7.9339,9.8786,11.7821,7.4982,7.6179,8.9518,12.4339,15.4071,13.2679,12.4554,5.8714,9.3089,8.9554,9.4482,8.0054,5.8643,9.4321,7.2411,11.4054
0-211.txt_307,-0.7474,-1.2353,-0.8858,-1.3564,-2.2907,-0.692,-0.8893,-1.5017,-1.1142,-1.6298,-1.3875,-0.9931,-0.9619,-1.4187,-1.6367,-0.4844,-0.5536,-1.9239,-0.8927,-1.2976,5.2951,8.5174,12.6771,12.7118,2.9479,7.9757,8.6319,14.5347,7.3229,11.6424,11.5417,6.7951,6.7431,14.566,11.1146,7.1493,6.0868,19.9479,16.4583,10.1458
0-211.txt_309,-1.0143,-1.2571,-1.5357,-1.2929,-2.6429,-1.1786,-0.65,-1.8286,-1.2786,-1.5786,-1.4571,-0.9571,-1.5429,-1.5857,-2.1929,-1.1571,-0.95,-2.8286,-1.2929,-1.3357,7.0504,16.4532,15.4604,19.3669,15.1439,10.2734,14.9712,15.0647,19.2374,20.3885,16.6259,11.741,10.7698,20.6115,11.2806,9.6403,8.1151,18.7338,17.2158,13.2878
0-211.txt_311,-0.7068,-1.015,-1.2632,-1.3609,-2.2632,-0.6541,-0.5338,-1.9774,-1.4361,-1.7143,-1.3233,-0.5639,-1.1053,-1.6541,-2.0301,-0.7895,-0.7218,-2.3835,-1.3609,-1.3008,5.7652,11.1288,10.4015,12.7879,11.5,8.0455,17.2197,10.1591,8.7273,11.3939,14.3561,10.9318,7.7121,17.3485,9.7576,5.9924,6.9924,13.6212,10.9924,9.0455
0-211.txt_313,-0.6515,-1.2626,-0.601,-1.101,-1.8788,-0.6566,-0.7778,-1.5202,-1.3485,-1.3485,-1.3434,-0.6263,-0.9848,-1.5202,-1.6768,-0.2222,0.0101,-2.3384,-1.1465,-1.0556,4.1624,4.9746,9.7157,10.6497,11.0812,8.8883,8.9036,9.9442,5.8223,8.934,6.8832,9.6954,4.0812,14.0508,7.7665,6.467,8,6.1523,12.3249,6.6447
0-211.txt_315,-0.4097,-1.3355,-1.0935,-1.25,-2.3661,-1.1129,-0.9565,-1.3387,-1.5387,-1.1032,-1.0935,-0.8726,-1.2613,-1.6258,-1.8694,-0.8419,-0.9758,-2.8839,-1.5968,-0.9226,6.9499,11.6381,10.4313,14.7948,8.6123,6.7254,10.252,16.5477,9.8691,13.1599,12.5347,9.4006,10.3522,13.0985,10.8966,5.6171,6.7754,10.1276,10.2488,11.0307
0-211.txt_317,-1.5065,-1.3252,-1.0439,-1.4981,-2.9991,-1.3364,-1.0916,-2.3262,-1.8888,-0.8785,-1.3907,-0.843,-1.3196,-1.7393,-2.4794,-1.1252,-1.0748,-3.6692,-1.4598,-1.2589,7.5912,16.5949,13.8269,17.2666,10.0524,11.2198,15.1899,17.9476,13.4125,19.8681,16.0795,13.0094,14.4528,17.1927,15.2311,8.5716,8.1581,10.2984,15.8054,14.9626
0-211.txt_319,-0.1877,-1.2888,-1.4549,-1.5993,-1.8736,-1.3682,-1.4007,-1.6534,-1.4801,-0.8736,-0.7834,-1.444,-1.1588,-1.5018,-2.0433,-0.9819,-0.9458,-2.5162,-1.6606,-0.7617,8.2174,12.2138,12.442,15.337,12.587,6.8406,9.8116,16.6739,11.4674,17.0036,15.1848,8.5688,9.9167,14.9601,10.7464,6.3261,7.7029,15.9312,10.9638,12.4203
0-211.txt_321,-0.2398,-1.2941,-1.4932,-1.914,-2.5113,-0.5747,-1.1946,-2.0452,-1.6516,-1.276,-0.8959,-1.4072,-0.9864,-1.9186,-2.4163,-0.9367,-0.8281,-2.5068,-1.7195,-1.0588,9.7864,14.2773,12.4182,14.3909,10.8318,13.5591,12.6227,16.0818,14.3636,17.0227,19.4818,8.5636,13.4909,17.7273,10.7182,8.6682,8.05,23.8955,13.7818,11.9818
0-211.txt_323,-0.7783,-1.1059,-1.6084,-1.4901,-2.6404,-1.069,-1.1921,-2.1601,-1.4754,-1.5123,-1.202,-1.2241,-1.2709,-1.6847,-2.2217,-1.1108,-1.0887,-2.7365,-1.5197,-1.3473,8.5827,14.9037,11.9728,19.0346,10.7136,10.4099,13.5704,14.7926,13.5827,16.3975,18.3877,11.1531,11.3012,21.637,11.2173,8.7654,8.0568,16.042,14.4568,12.5383
0-211.txt_325,-0.2586,-2.1828,-1.6914,-2.7569,-1.2569,-1.6741,-2.3379,-0.8276,-2.2379,0.0293,-0.2241,-2.0172,0.0534,0.1534,-1.7741,-0.3586,-0.3914,-1.05,-0.8741,-0.2466,4.6442,7.7064,8.2988,6.2349,11.0553,7.1883,6.342,12.9361,7.1244,10.171,8.8446,5.3523,9.1641,11.9413,11.1537,6.0725,5.0622,24.3506,10.6079,7.0138
0-211.txt_327,-0.5752,-1.3982,-2.1504,-1.885,-2.177,-0.8142,-0.6018,-2.354,-1.9735,-1.4779,-1.3628,-1.4248,-1.3805,-2.5398,-2.8142,-1.2655,-1.354,-3.6195,-2.5133,-0.9204,9.9464,20.7768,11.7946,18.1339,30.0179,16.3482,31.6071,19.5982,18.1071,20.1786,18.2411,15.7143,13.9464,17.6339,10.5179,10.4732,8.3393,14.125,8.5625,16.4018
0-211.txt_329,-0.7491,-1.2509,-0.8745,-0.9631,-2.1144,-0.7601,-0.5535,-1.8007,-1.2472,-1.1513,-1.0517,-0.8303,-0.8598,-1.583,-1.3801,-0.4465,-0.572,-2.4686,-1.369,-0.9557,4.4296,6.8296,12.4037,16.8222,5.4444,8.7,12.937,9.1074,8.8296,13.763,14.6333,8.9074,6.2037,15.2704,13.4148,8.4889,4.6963,7.6333,7.1667,10.4481
0-211.txt_331,-0.87,-1.009,-1.7354,-1.6861,-3.1614,-0.8789,-0.9776,-2.3408,-1.4798,-2.1435,-1.87,-1.3229,-1.7399,-2.3901,-2.2511,-1.0493,-1.3767,-3.1749,-2.0807,-1.704,10.8694,23.7613,12.8649,18.1937,7.4144,13.6081,15.6486,12.2072,14.9955,14.1441,15.7117,11.0811,10.7928,18.9685,17.2838,12.0541,7.8604,22.473,14.2928,13.2838
0-211.txt_333,-0.611,-1.0374,-1.0773,-1.4738,-1.6509,-0.6608,-0.8529,-2.4339,-1.217,-1.1721,-0.9751,-0.5387,-0.9052,-2.0125,-1.6334,-0.4688,-0.6334,-3.3741,-1.8579,-0.8504,6.8625,10.9725,10.965,14.195,14.535,9.1925,11.785,7.495,12.2925,13.35,15.4725,10.46,14.33,13.45,12.11,7.985,6.9125,14.69,13.465,11.5125
0-211.txt_335,-1.0949,-1.6522,-1.5375,-1.249,-2.9051,-1.6206,-0.7391,-2.3913,-2.415,-0.9249,-1.2134,-0.8854,-1.2648,-1.9407,-2.6877,-0.5731,-0.8103,-3.9921,-2.1225,-0.8538,9.6825,18.0635,15.254,26.1984,12.8016,9.5595,22.9802,12.7659,10.6587,21.3016,20.1349,22.0754,17.3532,23.127,12.7698,13.3294,8.8929,5.8294,12.4127,14.119
0-211.txt_337,-1.0758,-1.6023,-1.4886,-1.1553,-2.8371,-1.5795,-0.625,-2.3182,-2.4242,-0.9432,-1.375,-0.8864,-1.2424,-1.9508,-2.5758,-0.5909,-0.7311,-3.928,-2.0795,-0.8295,8.7224,17.6274,15.057,25.5856,12.5779,10.384,21.2548,12.4144,10.5399,21.597,20.5932,22.0913,18.251,23.0152,13.6236,12.4829,8.4981,5.1445,12.2395,13.6692
0-211.txt_339,-0.8836,-0.9045,-1.2776,-1.3612,-1.7522,-0.5373,-0.6896,-2.2836,-0.997,-1.0149,-0.7791,-0.6776,-0.7642,-1.406,-1.8746,-0.6179,-0.7493,-2.5075,-1.0478,-0.9493,6.2246,11.1257,9.982,12.6766,16.8114,10.0928,12.0689,6.9341,15.009,11.2635,13.7246,10.8114,12.2156,14.3204,10.018,7.8623,6.976,13.5988,13.2814,8.0569
0-211.txt_341,-1.0803,-1.6586,-1.6024,-1.2008,-3.1406,-1.6586,-0.6747,-2.3775,-2.5422,-1.0402,-1.4418,-0.9036,-1.3414,-2.0281,-2.6908,-0.6345,-0.8474,-4.0763,-2.241,-0.9398,9.2056,18.4556,15.4637,26.8427,11.3911,9.9516,21.7581,13.8508,10.7621,22.879,20.7379,22.8145,18.7056,23.4879,13.254,12.5645,9.121,5.8911,12.6129,15.6734
0-211.txt_343,-0.8521,0.1629,-0.8464,-0.7603,-2.3483,-0.4139,-0.2378,-1.5918,-0.2734,-1.8464,-1.588,-0.133,-1.4457,-2.3446,-1.176,0.2172,-0.7566,-3.1835,-1.5094,-1.5524,4.5704,9.2533,7.4447,10.0263,12.409,6.5797,7.1388,8.0206,13.3809,9.2983,9.6623,7.6829,11.7523,10.4071,11.4784,5.5141,4.773,12.1895,11.4709,7.2176
0-211.txt_345,-0.0952,-1.2153,-1.1884,-1.4058,-2.4555,-0.6108,-0.9648,-1.648,-1.3395,-1.7433,-1.5445,-1.1739,-1.5818,-2.294,0.1014,0.5362,0.1573,-3.2422,-1.7039,-1.1077,4.7573,9.529,8.778,9.6971,7.7282,8.2801,7.7718,8.6598,12.0436,9.5664,9.1639,6.1598,7.9668,9.4855,15.7635,6.944,6.8942,7.2241,11.4253,8.9668
0-211.txt_347,-0.3054,-0.979,-0.9072,-1.2994,-1.5509,-0.6647,-0.7754,-1.3802,-1.3114,-1.1018,-1.0689,-0.7994,-0.6587,-1.7275,-1.4012,-0.3323,-0.4431,-2.5419,-1.4042,-0.7425,4.8108,8.2643,8.8529,10.033,10.4144,5.9189,8.5225,12.8919,6.9249,11.0631,9.3694,5.8949,5.3934,7.5706,9.5616,4.955,4.967,4.048,6.8078,9.4535
0-211.txt_349,-1.0884,-1.7309,-1.6064,-1.257,-2.9478,-1.6867,-0.8554,-2.4859,-2.5341,-1.0241,-1.3052,-1,-1.3052,-1.992,-2.8072,-0.6345,-0.8554,-4.0402,-2.1165,-0.8835,9.6411,19.5887,15.2218,27.3589,13.8185,10.5282,23.496,15.1774,12.121,22.6855,21.5242,22.8387,19.371,25.9839,13.0968,13.2177,9.6613,6.1492,13.1532,15.9194
0-211.txt_351,-0.7758,-1.1388,-1.5302,-1.6406,-1.758,-0.8683,-0.9288,-2.5053,-1.1459,-1.0996,-0.8719,-0.8932,-0.8932,-1.5018,-1.9288,-0.6228,-0.694,-2.8932,-1.3203,-0.9004,7.4214,11.2893,10.9607,11.4179,19.5964,11.4071,11.8,9.35,14.4464,12.6393,15.2107,10.9214,12.425,16.4286,12.7643,9.7,7.6071,15.7643,14.3464,10.7714
0-211.txt_353,-0.6721,-1.0094,-0.9977,-1.3653,-1.733,-0.5808,-0.7494,-2.2787,-1.0281,-1.1733,-0.9274,-0.4543,-0.897,-1.9625,-1.5082,-0.4239,-0.7611,-3.2131,-1.8056,-0.7681,6.3169,11.4038,11.4484,13.1972,13.7793,8.3944,11.1573,7.2817,11.9202,12.2793,13.1784,10.169,12.4178,13.3756,11.2606,7.2606,6.0775,14.3404,13.1127,10.061
0-211.txt_355,-0.7232,-1.0848,-1.3728,-1.4263,-1.5134,-0.6429,-0.7411,-2.4598,-1.2478,-1.1228,-0.8504,-0.8772,-0.6406,-1.5938,-1.8795,-0.6228,-0.7612,-2.8594,-1.1786,-0.8326,7.1208,12.698,9.0872,13.8434,12.9329,9.4139,11.5593,7.1119,9.7562,12.2752,14.5235,8.519,11.557,13.2215,13.0559,7.3512,6.0022,12.8434,13.6555,10.4631
0-211.txt_357,-0.6489,-1.0954,-1.1412,-1.2595,-1.5598,-0.5674,-0.7137,-1.8893,-1.1132,-1.3588,-1.1921,-0.7137,-0.9618,-1.8219,-1.5025,-0.285,-0.6476,-2.743,-1.4173,-1.1043,5.4624,9.7936,9.3745,12.6611,14.8268,8.6739,10.6611,10.1643,11.158,11.6994,13.4879,8.7248,9.1924,11.7427,12.2981,8.3032,5.1516,10.7414,10.4229,9.4955
0-211.txt_359,-0.7477,-0.9977,-1.0257,-1.4159,-1.7079,-0.6168,-0.743,-2.2664,-1.1075,-1.1051,-0.9579,-0.4953,-0.9509,-1.986,-1.5234,-0.4393,-0.7009,-3.3107,-1.7734,-0.8154,6.3349,11.6557,11.7518,13.2998,14.3466,8.815,11.3677,8.6417,11.9461,11.7892,13.6956,11.0117,12.5176,13.8899,13.3981,6.5785,5.9602,12.815,12.8525,10.5504
0-211.txt_361,-0.1735,-0.9696,-0.86,-1.3212,-1.7732,-0.8037,-0.9726,-1.2024,-1.3836,-1.4597,-1.3288,-0.9087,-1.0061,-1.7945,-1.2405,0.0974,-0.3196,-2.5814,-1.5434,-1.067,6.1448,9.029,8.7668,9.4695,6.7134,5.9695,6.8201,12.3537,7.7393,10.2134,10.0503,5.0473,6.0244,10.6265,12.9665,8.3552,5.3643,6.4573,8.6433,8.8796
0-211.txt_363,-1.0757,-1.6494,-1.5139,-1.1633,-2.9761,-1.6972,-0.8327,-2.3506,-2.494,-0.8805,-1.3347,-0.8964,-1.1713,-2.0478,-2.7649,-0.6056,-0.8127,-4.0199,-2.1753,-0.8247,9.34,18.504,15.156,25.38,13.336,10.032,23.132,13.748,11.768,20.824,21.004,21.764,18.852,25.128,13.492,12.952,9.008,6.24,12.676,14.044
0-211.txt_365,-0.8805,-1.2833,-1.2355,-0.9181,-2.5666,-1.3584,-0.5734,-1.9795,-2.0785,-0.8089,-1.1399,-0.7201,-1.0648,-1.7235,-2.1843,-0.471,-0.6621,-3.2833,-1.7713,-0.7406,7.4692,14.2945,12.113,22.3938,10.1849,8.0479,18.5548,10.9486,9.0548,17.6918,17.2979,17.7158,15.1507,19.1781,10.5685,10.2603,7.3082,5.2911,10.5068,12.1781
