#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
trpos2840.txt_allergen_297,-0.7793,-1.1931,-0.9793,-1.0897,-2.2207,-0.8759,-0.7034,-1.6828,-1.6897,-1.3931,-1.6,-0.5448,-1.3655,-2.0552,-1.469,-0.6345,-0.5724,-3,-1.7379,-1.0552,5.4028,11.1111,11.9792,14.3889,16.9097,10.1597,15.7917,12.0764,7.7639,13.9931,11.5,11.5903,6.5556,11.5972,17.3889,6.3472,6.6944,5.7569,10.9375,11.8333
trpos2840.txt_allergen_180,-0.5305,-1.2864,-1.2394,-1.0657,-2.3944,-0.8451,-0.7746,-1.8685,-1.3615,-0.8779,-1.0423,-0.6197,-0.6901,-1.7512,-1.7746,-0.784,-0.6854,-2.8169,-1.6056,-0.723,6.4387,7.7311,11.0094,20.3962,2.1462,8.4575,12.8679,11.8113,12.7972,18.5236,15.2925,12.4434,10.3774,14.8632,9.7783,6.2311,3.9104,3.2075,6.9387,13.5943
trpos2840.txt_allergen_1822,-0.987,-2.2338,-1.1403,-1.7117,-2.9818,-1.0961,-1.7273,-1.6519,-2.1091,-1.4364,-1.4623,-1.613,-1.6831,-1.6364,-2.0961,-0.3662,-0.5273,-3.3169,-1.4545,-1.1299,6.4062,7.9323,14.3464,18.1146,12.0391,12.3542,9.987,20.2083,9.7812,18.5234,16.2656,9.9922,12.4427,22.0755,16.5339,11.4948,12.0755,16.0156,17.2396,14.4922
trpos2840.txt_allergen_229,-0.7421,-2.1761,-1.3082,-1.4654,-2.7673,-1.5031,-0.9245,-1.6478,-1.0314,-1.1384,-1.5975,-0.7233,-1.4969,-1.9119,-2.0943,-0.8679,-0.673,-3.2327,-1.761,-0.9119,8.0823,5.6646,10.4367,16.8101,8.6582,6.5506,17.4177,15.2785,15.6519,18.962,11.7911,18.9241,8.0253,18.2532,10.7532,7.7089,7.443,8.9367,16.2785,13.9873
trpos2840.txt_allergen_86,0.1988,-2.1925,-1.7329,-1.6646,-2.7888,-1.3478,-1.5217,-1.9752,-1.0559,-1.4286,-1.1304,-0.9814,-1.2547,-1.6522,-2.6708,-0.9689,-1.0807,-3.6087,-2.2484,-0.764,11.575,9.7313,14.275,16.5625,10.3688,11.3375,13.275,15.55,19.1625,14.6812,18.275,19.3375,12.9562,22.4563,11.5812,10.3,8.6812,19.1062,10.7375,12.4188
trpos2840.txt_allergen_2773,-0.627,-1.2715,-0.4434,-0.7715,-2.7285,-1.002,-1.2188,-1.041,-0.9297,-1.332,-1.2988,-1.3281,-1.0957,-1.0137,-1.6348,-0.7051,-0.6875,-1.3379,-0.6699,-1.2617,5.9295,9.6262,11.3933,14.6301,9.362,8.1918,8.5147,13.775,14.3581,13.3699,10.2211,6.818,11.1233,18.636,11.0548,6.683,6.3014,25.8415,16.4951,10.544
trpos2840.txt_allergen_398,0.1111,-1.5812,-1.3846,-2.5385,-1.8291,-1.6325,-2.3162,-1.6667,-2.6239,-1.735,-1.5299,-1.4444,-1.0769,-2.8462,-1.9145,-0.4444,-0.7778,-3.8547,-2.7265,-1.0427,9,13.8276,18.6121,11.8362,28.8966,9.3448,6.2845,16.9397,8.0776,19,15.5776,15.4569,10.2155,9.2845,15.8707,11.2845,8.7759,4.9914,9.6207,14.6638
trpos2840.txt_allergen_1427,-0.615,-1.4759,-0.5882,-1.2139,-1.0749,-0.9572,-1.508,-0.7754,-1.7968,-2.0267,-1.9893,-1.2995,-1.7219,-1.9947,-1.7487,-0.3957,-0.6684,-2.2995,-1.6096,-1.6578,5.5484,11.5806,14.9516,17.0161,30.6935,10.2312,6.1989,19.371,6.7849,8.5645,9.2903,7.3656,5.1935,14.6505,10.3333,6.2043,6.6882,19.828,15.672,9.129
trpos2840.txt_allergen_2518,-0.1287,0.1931,-0.6881,-0.7327,-3.599,1.2525,1.5743,-3.1089,-1.4901,-2.005,-0.8614,1.0347,-1.0644,-3.6931,-3.896,-0.7574,-0.9752,-4.5297,-2.9703,-1.7822,7.6915,9.3433,8.2139,14.7313,10.1692,11.2687,17.9652,5.4726,6.1343,13.7413,21.7313,7.9104,12.3781,7.597,1.3284,3.9154,2.9403,6.3284,7.6866,7.9403
trpos2840.txt_allergen_1169,-0.1243,-1.1775,-1.6746,-1.716,-2.4201,-0.6095,-1.3136,-0.8166,-1.5503,-1.2189,-1.0947,-1.0237,-0.6686,-1.7811,-2.0178,-0.5325,-0.284,-2.8698,-1.4852,-0.8402,7.7917,7.3095,3.7321,9.5774,2.1726,6.9167,5.3512,16.9583,7.381,10.7976,11.75,5.994,8.5357,11.8393,9.3631,6.256,8.8869,4.0179,8.9702,9.4048
trpos2840.txt_allergen_2528,-0.3969,-2.1679,-1.458,-1.9313,-2.3511,-1.1145,-1.6947,-1.1756,-2.1832,-1.687,-1.8168,-1.2519,-1.5115,-2.313,-2.5725,-0.7863,-0.7557,-3.5191,-2.0763,-1.2214,8.9231,9.2615,10.2769,15.8923,13.8923,12.7923,10.1231,23.3385,13.2769,17.4,13.3846,12.5077,13.4538,14.0538,11.2462,7.5692,8.6154,11.9,16.7462,14.0154
trpos2840.txt_allergen_1736,0.7297,-2.2703,-1.7928,-1.3604,-2.6937,-1.4414,-0.5315,-1.1532,-2.4505,-2.1802,-2.0811,-0.9459,-1.7658,-3.009,-1.7658,-0.3063,-1.1261,-3.8108,-2.7387,-1.2523,6.7545,5.8545,9.0727,14.6364,6.3818,5.5,11.7273,13.5364,5.5,13.2818,14.8182,11.5364,12.1,10.5818,6.6818,8.4182,2.8727,1.8455,7.0909,13.8182
trpos2840.txt_allergen_3249,-0.6005,-1.6684,-0.9974,-1.423,-3.0888,-1.107,-1.4935,-1.611,-1.5091,-1.5718,-1.3943,-1.2637,-1.5144,-1.5561,-1.9948,-0.7546,-0.9817,-2.53,-1.3603,-1.3394,7.6309,10.7173,14.6466,18.1309,8.8455,10.6178,9.7539,17.5262,13.3141,16.144,15.2461,11.5314,11.4791,21.7068,14.3979,9.6257,8.3901,26.589,22.6335,12.6152
trpos2840.txt_allergen_3252,-0.6122,-1.6195,-0.9854,-1.4512,-3.0024,-1.0317,-1.4854,-1.6171,-1.4976,-1.539,-1.3659,-1.2561,-1.4463,-1.5878,-2.0146,-0.7244,-0.9,-2.4659,-1.3707,-1.2195,7.8362,10.2983,14.7628,17.5844,8.9046,11.2298,9.6944,17.9633,12.6699,15.8924,15.3619,11.4474,11.6968,20.2689,13.7531,9.2518,8.6601,25.6088,20.4914,12.5844
trpos2840.txt_allergen_3490,-0.365,-1.3577,-0.8248,-1.1095,-1.7737,-0.8175,-0.927,-1.1095,-1.2482,-1.6569,-1.6569,-0.9197,-1.2336,-1.6204,-1.6277,-0.1752,-0.3723,-2.4161,-1.2409,-1.2774,4.6471,7.3971,10.0221,14.0368,11.6176,6.6176,9.6397,13.3382,5.5441,9.5,9.9853,8.0809,5.0294,15.3015,8.9412,7.7426,6.7794,10.9853,10.75,7.2132
trpos2840.txt_allergen_1013,-1.073,-1.441,-1.2837,-1.3006,-2.4888,-1.0393,-0.9382,-2.0112,-1.6292,-1.3708,-1.2022,-0.8174,-1.2809,-2.0056,-2.2163,-0.9073,-1.0169,-3.1798,-1.9017,-1.2303,6.2169,12.8028,13.862,18.8648,13.1549,9.8592,13.569,16.0113,13.1775,17.3183,18.7099,13.7718,11.0958,18.1606,12.1493,9.4958,7.5408,9.969,13.1099,12.3183
trpos2840.txt_allergen_2050,-0.5638,-1.4027,-0.6946,-1.2584,-1.7483,-0.9094,-1.4329,-0.7919,-1.6577,-2.0235,-2.0268,-1.302,-1.7248,-1.8826,-1.4396,-0.5101,-0.7617,-2.4161,-1.6376,-1.7248,6.798,9.6566,12.3401,12.202,19.8485,9.4276,6.8182,18.3131,7.7912,9.5926,8.936,6.4242,5.5118,16.0101,13.6128,6.3569,6.1414,14.6566,15.6431,7.1684
trpos2840.txt_allergen_3427,-0.8353,-1.5098,-0.8863,-1.7059,-2.0353,-1.0078,-1.3686,-1.7882,-1.5961,-1.7451,-1.7255,-1.0314,-1.5216,-1.9294,-1.6745,-0.4314,-0.7843,-2.5412,-1.2667,-1.3098,7.3701,8.5354,16.5197,11.7638,26.189,10.3819,9.4055,12.6693,12.1614,11.378,9.8228,9.4764,8.4606,12.5669,16.563,7.8819,7.0394,21.1063,19.3701,11.4528
trpos2840.txt_allergen_1751,-0.4021,-1.2275,-0.7302,-0.9048,-1.5291,-0.9735,-0.9365,-0.8624,-1.4127,-1.873,-1.9788,-1.0582,-1.4656,-2.4074,-1.3069,-0.1534,-0.5079,-2.709,-1.8995,-1.4444,5.0372,10.4096,10.2128,15.8511,23.5745,7.2979,9.6277,15.4362,8.2074,8.7713,7.633,6.8511,4.4096,6.2713,10.7021,7.234,5.8351,8.7713,7.016,8.5426
trpos2840.txt_allergen_2981,-0.5959,-1.6678,-1.1301,-1.9007,-2.3562,-1.339,-1.9041,-1.2329,-1.9384,-1.4384,-1.7295,-1.3938,-1.3288,-1.7568,-2.0514,-0.6952,-0.7432,-2.6404,-1.5137,-1.0719,7.9313,11.3471,13.2062,13.2405,15.1409,11.7045,8.945,15.3677,9.2027,13.079,9.7216,11.4914,9.1993,19.6976,15.2715,9.7869,8.1478,19.4845,15.5704,11.6529
trpos2840.txt_allergen_2740,-0.6767,-1.6099,-1.3254,-1.9504,-2.6121,-1.4138,-1.8103,-1.2953,-2.0388,-1.8901,-1.9353,-1.3987,-1.5496,-2.1638,-2.1487,-0.7974,-0.9289,-2.8836,-1.8556,-1.3664,9.959,14.3931,16.4104,14.4579,18.2549,12.1814,10.2419,18.9244,10.6998,14.0583,11.6069,12.8531,12.9093,18.8769,14.3801,10.2441,10.9417,23.1469,16.8251,14.1728
trpos2840.txt_allergen_2758,-0.5467,-1.2076,-1.0876,-1.4,-2.2019,-1.0552,-0.9924,-1.5105,-1.4781,-1.1276,-1.0857,-1.0324,-1.0838,-1.5752,-1.7467,-0.5086,-0.619,-2.5048,-1.3848,-0.8229,6.2767,11.729,11.7653,14.0935,9.0573,8.0305,11.2252,12.8053,10.5382,13.4771,14.3912,9.0229,8.9504,16.5935,13.6679,7.3511,6.8721,16.187,13.7462,11.7691
trpos2840.txt_allergen_3523,-0.72,-0.64,-0.36,-1.16,-2.12,-0.48,-0.68,-1.32,-0.88,-1.28,-1.2,-0.44,-0.48,-1.4,-1.6,-0.12,-0.84,-2.56,-1.32,-1.2,2.9167,8.9167,9.25,11.1667,2,6.25,7.5833,10.5833,7.9167,11.9167,9.0833,10.0833,7.0833,14.5833,8.0833,8.1667,1.4167,3.1667,6.6667,6.8333
trpos2840.txt_allergen_974,-0.5269,-1.4122,-1.6452,-1.9642,-2.6738,1.6595,-0.491,-1.7276,-1.7276,-1.8781,-1.8172,-0.6882,-1.5735,-2.5878,1.3871,-0.3369,-0.5627,-3.233,-2.2616,-1.233,5.5252,6.4101,6.4676,4.741,12.8129,13.0432,5.6295,8.7014,10.4173,8.982,8.1799,6.3309,8.4353,9.982,21.1439,5.2302,5.5719,7.1007,7.2014,11.036
trpos2840.txt_allergen_2322,-1.0231,-1.363,-0.7459,-1.6304,-2.802,-1.1815,-1.231,-1.7492,-1.3828,-1.7921,-1.9571,-0.9241,-1.4587,-2.0957,-2.3927,-0.7261,-1.0858,-2.9208,-1.3729,-1.4917,8.2086,10.3245,15.4437,15.7252,16.4868,10.1258,11.9901,17.8146,13.9139,16.0166,11.5662,12.6921,12.3245,20.2053,11.3642,10.1954,7.8742,24.0166,23.1987,12.3808
trpos2840.txt_allergen_965,-0.3134,0.2817,-0.507,-0.5739,-3.6162,1.3521,1.7641,-3.1162,-1.0739,-1.669,-0.6796,1.2394,-0.8415,-3.4261,-4.0423,-0.6021,-0.9085,-4.3697,-2.9648,-1.7465,4.9399,7.4947,6.5654,13.4311,7.5901,9.0601,16.8021,4.2226,4.3004,12.424,20.371,6.6042,9.7668,7.2968,1.3604,3.6714,2.7986,6.9505,7.9046,7.3392
trpos2840.txt_allergen_726,-1.3681,-1.9571,-1.3497,-1.7117,-2.7975,-1.6503,-1.5399,-1.8098,-2.0552,-1.816,-2.2515,-1.1411,-1.8528,-2.1534,-2.3067,-1.1963,-0.8712,-3.816,-2.1595,-1.454,6.7469,14.3951,14.3765,21.2222,17.0247,11.7593,14.7963,22.9691,17.1543,18.9444,13.1296,17.6667,14.037,24.3765,15.216,8.2901,13.5247,10.2469,12.9506,15.9012
trpos2840.txt_allergen_1506,-0.7986,-0.1875,-1.2708,-1.4653,-1.7639,0.4444,-0.3264,-1.75,-1.5069,-1.6806,-1.3611,-0.7083,-0.375,-2.1528,-1.9861,-0.5,-1.0903,-2.5625,-1.8889,-1.4306,5.3636,18.5315,10.035,10.4056,27.2238,14,14.3706,9.4545,9.1399,8.5734,10.7413,8.1818,13.8322,8.5315,9.3497,5.9161,3.5664,8.9231,6.7063,7.2028
trpos2840.txt_allergen_2674,-1.1156,-1.5578,-1.2789,-1.7211,-2.5034,-1.517,-1.7619,-2.0544,-1.7483,-1.8639,-1.6871,-1.1769,-1.6054,-2.2789,-2.7143,-0.9388,-1.1905,-3.0476,-1.8639,-1.5986,9.9041,15.1027,17.7877,20.4521,27.363,13.1849,13.9863,19.6096,14.4863,18.2123,15.0137,16.2397,10.7603,15.2055,10.4932,10.7808,7.726,21.3288,14.9726,12.7534
trpos2840.txt_allergen_3475,-0.3796,-1.3869,-0.7591,-1.0073,-1.7737,-0.7591,-0.8686,-1.1241,-1.292,-1.6423,-1.6423,-0.9197,-1.2263,-1.6423,-1.6277,-0.1095,-0.3723,-2.4453,-1.2774,-1.2774,4.8529,7,10.4926,14.4926,11.6029,5.9485,10.0515,13.0441,4.6912,9.6618,9.7353,8.0221,4.9118,15.0956,9.1618,9.2279,5.6912,10.0441,10.3971,7.4338
trpos2840.txt_allergen_2335,-0.9234,-1.8829,-0.8919,-1.5721,-2.4234,-1.3153,-1.5045,-1.5,-1.8333,-1.7703,-2.1441,-1.2658,-1.6622,-2.2748,-2.5405,-0.6351,-1.0135,-2.8694,-1.3784,-1.3108,8.5747,10.9231,15.7466,18.2489,20.267,10.4253,12.2715,20.7466,12.2624,17.3167,10.5928,11.7195,11.1041,14.8914,12.6425,10.2127,8.0452,24.9321,23.9005,14.0814
trpos2840.txt_allergen_1285,-0.7766,-1.3582,-1.7092,-1.8936,-2.5957,1.4965,-0.3759,-2.0496,-1.6312,-1.7801,-1.5177,-0.6879,-1.3511,-2.3369,1.1277,-0.3865,-0.4433,-3.2624,-2.1489,-1.1312,6.0925,6.2598,5.9502,4.2527,11.3843,11.637,6.1423,5.669,8.5872,8.6014,8.9822,5.6299,7.0783,9.9858,19.5516,5.2811,5.6655,4.7189,7.2527,9.2705
trpos2840.txt_allergen_938,0.7036,-1.2704,-1.4853,-1.5798,-1.9055,-0.9218,-0.9479,-1.3811,-1.5993,-1.3485,-1.43,-0.8046,-1.1238,-1.9479,-0.8274,-0.1661,-0.1889,-2.4886,-1.5147,-0.7362,10.8007,5.8824,5.4608,7.0882,3.5196,5.6111,7.5915,7.4444,5.7908,8.3072,7.2255,8.6928,4.0882,11.1176,11.9085,4.6275,6.1928,4.9216,8.9641,8.7941
trpos2840.txt_allergen_2412,-0.8103,-2,-1.4051,-1.3795,-3.0308,-1.3949,-1.2359,-1.9744,-1.8872,-1.2462,-1.4205,-0.7897,-1.6256,-1.9795,-2.0462,-1.0974,-0.9692,-3.3897,-1.8769,-0.9487,8.866,10.7835,13.5412,18.1186,12.768,10.2526,13.6546,18.4485,11.5825,17.0567,15.7474,14.6186,10.5464,23.5412,19.4588,9.2526,8.0979,18.1546,16.2216,15.6134
trpos2840.txt_allergen_2480,-0.6667,-1,-0.3333,-1.0556,-1.8333,-0.8889,-1.0556,-1.0556,-1.1111,-1.5556,-1.5,-0.8333,-1.1111,-1.2778,-1.3333,0.0556,0.1667,-2,-0.8333,-1.1111,1.5882,4.8824,6.2353,5.4706,1.2353,1.7647,2.3529,15.2353,3.4118,4.9412,5.2353,5.5294,2.1176,10,9.8235,3.9412,9.3529,4.0588,13,3.7059
trpos2840.txt_allergen_1851,-0.8947,-0.1729,-1.6316,-1.609,-1.9173,0.3985,-0.4812,-1.8722,-1.3985,-1.7594,-1.4135,-0.7744,-0.1579,-2.1429,-1.8346,-0.8271,-1.3609,-2.5564,-1.9624,-1.5113,4.1818,18.3182,8.3561,10.197,25.1515,13.5379,12.5985,12.4167,10.0758,10.5303,11.9621,9.1136,20.4167,9.5833,11.3485,4.697,2.4394,11.1439,7.7652,8.5
trpos2840.txt_allergen_2091,-0.7215,-1.8506,-0.5544,-1.1797,-2.4835,-1.2886,-1.5139,-0.9165,-1.7595,-1.2203,-1.838,-1.0228,-1.6101,-1.9291,-2.2,-0.2861,-0.3367,-2.9747,-1.843,-1.0101,6.3655,8.9365,17.3655,16.8503,15.2665,9.6142,8.8706,18.5355,12.9975,18.9162,10.1827,13.0102,8.4442,14.0939,10.7056,9.5431,10.8426,15.2589,11.2056,13.6574
trpos2840.txt_allergen_1404,-1.1687,-1.759,-1.6265,-1.0241,-2.9639,-1.1928,-0.5904,-2.6024,-1.9277,-1.8193,-1.5783,-0.5904,-0.2651,-1.8193,-3.5422,-1.1687,-1.4217,-3.6627,-2.2048,-1.8193,8.8415,16.7683,16.4146,39.0366,9.5244,16,24.1829,18.5854,8.378,22.0732,20.7195,22.6463,15.9146,36.378,7.1829,11.7561,10.2317,14.622,15.1341,14.0732
trpos2840.txt_allergen_2920,-0.4046,-2.1527,-1.4427,-1.9084,-2.3359,-1.1069,-1.7099,-1.1603,-2.2214,-1.7023,-1.8168,-1.2595,-1.4504,-2.3206,-2.542,-0.8321,-0.7786,-3.5725,-2.0687,-1.2214,9.5385,9.2462,10.5077,14.6308,14.4308,12.5308,10.6615,22.8154,13.0154,17.4615,14.0615,12.0462,14.4692,13.7,11.4923,7.4769,8.6923,11.5615,16.7,14.4615
trpos2840.txt_allergen_1343,-0.725,-2.175,-1.4,-1.5875,-3.0625,-1.4875,-1.0625,-1.75,-1.6875,-1.1375,-1.7,-1.05,-1.6125,-1.9875,-1.9375,-0.7375,-0.5875,-3.325,-2.075,-0.8125,6.6835,7.6582,11.7089,15.4937,2.3038,8.8101,16.443,15.7595,10.0759,20.6456,13.2405,19.2405,7.7468,21.7722,16.7468,7.443,7.5949,9.0633,10.8987,19.2532
trpos2840.txt_allergen_2381,-1.0809,-0.7859,-0.8094,-1.5953,-2.9713,-0.2846,-0.8616,-1.6684,-1.3316,-1.5431,-1.564,-1.1906,-1.705,-1.6997,-1.7937,-0.5953,-1.0209,-2.9896,-1.765,-1.201,7.9738,14.3691,15.9215,11.2801,6.3901,12.6885,11.445,15.1414,11.9581,14.2958,13.6545,8.3403,6.2592,18.0812,15.0524,7.3927,7.0183,7.8272,11.466,11.5916
trpos2840.txt_allergen_3193,-0.572,-1.6,-1.412,-1.988,-2.572,-1.412,-1.888,-1.32,-2.04,-1.888,-1.888,-1.448,-1.528,-2.144,-2.184,-0.704,-0.844,-2.984,-1.896,-1.356,10.51,14.6426,15.3414,14.4297,17.5221,13.2691,9.7952,18.6667,10.9357,13.2731,10.8313,12.743,10.49,19.5703,14.6787,10.2129,11.3012,23.0643,16.6948,13.4297
trpos2840.txt_allergen_2108,-0.3455,-1.6463,-1.0976,-1.7764,-1.7805,-1.1463,-1.7073,-1.0081,-1.6423,-1.7642,-1.7967,-1.4065,-1.561,-1.8821,-1.4593,-0.3943,-0.4675,-2.7317,-1.7846,-1.2439,8.0776,10.4776,12.0163,13.2612,22.7755,9.6531,7.1837,15.6408,8.0122,8.7306,8.9796,7.8041,5.5878,16.9755,15.6857,8.8163,10.5347,11.5796,12.8122,8.2286
trpos2840.txt_allergen_1644,-0.558,-1.148,-1.07,-1.342,-2.33,-1.054,-0.928,-1.478,-1.444,-1.16,-1.15,-1.058,-1.122,-1.598,-1.688,-0.58,-0.61,-2.528,-1.372,-0.798,6.3527,11.982,11.7695,15.2124,8.0902,7.8517,11.3046,12.8978,10.9279,13.4028,13.5772,8.5932,9.2525,16.1844,14.998,6.8216,6.6774,16.6914,13.9559,11.2244
trpos2840.txt_allergen_3454,-0.7353,-1,-0.6218,-1.1597,-1.8487,-0.6387,-0.7437,-1.4496,-1.0336,-1.3193,-1.2983,-0.5924,-0.8109,-1.5,-1.5294,-0.395,-0.6092,-2.1933,-1.0252,-1.0084,3.1646,8.616,10.3038,10.2827,7.4684,6.1392,8.5654,11.7342,8.2363,11.5105,8.6582,10.5485,4.308,11.6245,8.7468,4.8481,4.6076,12.443,12.1097,9.8692
trpos2840.txt_allergen_1160,-0.5576,-1.3129,-0.5827,-1.0162,-2.1619,-0.8741,-1.0701,-1.2788,-1.4083,-1.205,-1.2176,-1.0306,-1.0378,-1.5018,-1.6187,-0.4982,-0.5647,-1.8309,-1.036,-1.0558,5.2541,7.8252,13.382,12.3838,8.555,7.4054,8.3622,13.5405,10.1784,13.2162,11.5604,7.2018,7.8,11.7694,12.7766,6.6288,6.0973,22.5171,13.0631,10.1009
trpos2840.txt_allergen_1613,-0.6434,-1.021,-0.5594,-1.035,-1.6923,-0.4965,-0.4056,-1.7063,-0.3636,-1.2587,-1.3916,-0.7343,-0.993,-1.7273,-1.3566,-0.2378,-0.1189,-2.4476,-1.1469,-0.9161,2.5986,4.6972,5.9437,6.9296,10.6338,4.8169,6.8169,6.838,15.162,7.9859,5.9225,5.669,4.1268,5.1056,9.4718,4.5282,7.4859,3.8662,6.0211,6.9718
trpos2840.txt_allergen_771,-1.1458,-1.2986,-1.25,-0.6042,-2.3542,-1.0278,-0.5625,-2.2569,-1.5833,-1.5833,-1.5556,-0.5556,-0.2153,-1.6389,-2.6736,-1.0556,-0.9931,-3.5417,-1.9931,-1.6597,7.5105,13.1189,16.8462,32.2937,12.1119,10.6294,18.8462,17.7413,12.1608,17.1958,17.4755,15.6643,14.7622,29.9371,8.8252,9.4126,9.028,14.0979,14.4056,12.7552
trpos2840.txt_allergen_947,-1.0474,-1.2895,-1.3474,-1.4158,-3.0895,-0.8421,-0.7474,-2.0895,-1.4263,-1.2947,-1.1316,-0.8947,-1.2263,-1.5842,-2.1684,-0.8632,-0.6474,-3.1737,-1.7158,-0.9737,6.6878,13.037,11.9153,15.4921,16.1005,12.0476,15.8307,13.1481,13.0476,13.4339,13.5397,13.5714,13.7831,20.3704,13.545,8.7407,10.9841,17.4339,12.6825,12.3228
trpos2840.txt_allergen_3361,-0.8419,-1.5319,-0.8146,-1.5897,-2.7112,-1.2492,-1.2188,-1.7052,-1.4316,-1.6535,-1.7386,-0.9909,-1.3587,-1.8936,-2.3283,-0.6778,-1.0091,-2.8055,-1.1641,-1.307,7.378,10.5091,15.9238,14.9512,17.5915,10.189,11.8171,15.7256,11.6189,14.7683,11.1951,11.936,12.6677,20.1677,11.1951,10.1982,7.6799,24.4177,22.128,11.8902
trpos2840.txt_allergen_2830,-0.7578,-1.6143,-1.2377,-1.843,-2.7848,-1.3901,-1.7982,-1.2511,-2.1121,-2.0717,-2.1076,-1.3767,-1.713,-2.3049,-2.2063,-0.8296,-0.9193,-3.0314,-1.991,-1.5247,10.0315,15.0586,17.1036,15.7072,17.8604,13.455,11.2297,20.6667,10.2252,15.0676,11.8108,13.2883,12.8108,19.8739,14.8063,10.1081,10.2432,22.4775,17.027,14.9414
trpos2840.txt_allergen_2500,-0.3846,-0.7692,-0.4615,-1.1538,-2.0769,-0.0769,-0.0769,-0.7692,-1.0769,-1.4615,-1.5385,-0.4615,-0.6923,-1.8462,-1.6154,-0.3077,-0.5385,-2.1538,-1.1538,-0.6923,2.4167,2.5833,7.5,2.5833,2.75,7.3333,12.1667,21.1667,5.4167,8.6667,7.4167,4.75,10.6667,3.4167,0.6667,0.75,4.75,3.9167,11.6667,9.3333
trpos2840.txt_allergen_1453,-0.6496,-0.9854,-1.2482,-1.5474,-1.7007,-0.9562,-1.0876,-2.0146,-1.9197,-0.8978,-1.1971,-0.4234,-0.9124,-2.0949,-1.708,-0.7591,-0.4964,-2.781,-1.7445,-0.7518,6.4706,11.6618,12.6765,12.3309,21.0294,6.0882,8.7353,8.3015,5.0956,14.3235,10.6985,13.3676,6.3603,9.6176,10.7647,5.0809,6.2353,5.1029,8.5662,12.3456
trpos2840.txt_allergen_2833,-0.7742,-2.1613,-1.329,-1.5161,-2.7226,-1.4968,-0.9161,-1.6258,-1.0839,-1.129,-1.5935,-0.7161,-1.4968,-1.9677,-2.1032,-0.8452,-0.6387,-3.3161,-1.8774,-0.9355,8.2403,5.7273,10.526,16,9.1883,6.4286,17.6883,14.8831,14.4156,19.0844,11.961,19.9286,8,18.5909,9.8766,8.0779,7.9481,8.1169,15.5519,14.5584
trpos2840.txt_allergen_2165,-0.7233,-2.1887,-1.3019,-1.4528,-2.8616,-1.5409,-0.9245,-1.5975,-1.0818,-1.1509,-1.7547,-0.7862,-1.6352,-2.0881,-2.1384,-0.7736,-0.6101,-3.3145,-1.8428,-1,8.4494,5.8671,11.7278,15.5316,8.1392,6.481,17.3354,14.3544,14.9051,18.2722,10.8544,19.7722,6.7152,18.2089,12.8165,7.8734,8.0127,9.5,17.0127,14.3354
trpos2840.txt_allergen_2708,-0.2165,-0.9381,-0.4742,-0.8144,-2.268,-0.2577,-0.732,0.1856,-0.3814,-2.433,-2.3608,-0.7113,-1.567,-2.1237,-1.3918,0,-0.6907,-2.268,-1.0722,-2,6.0312,7.9479,3.6042,11.1458,1.7292,6.8333,3.8125,20.8542,9.75,5.1771,6.2188,7.0938,4.8958,6.7396,7.1979,5.2812,5.9271,4.0938,16.1875,4.6875
trpos2840.txt_allergen_1848,-0.6439,-0.8864,-1.25,-1.2121,-2.5152,-0.3409,-0.2652,-2.1894,-1.1212,-1.1439,-0.9924,-0.4318,-0.6894,-1.697,-2.1515,-0.8939,-0.6742,-2.7727,-1.6212,-1.1212,6.4046,10.687,10.2137,17.2366,5.3511,11.2595,16.8702,7.4351,12.3893,14.1221,15,11.8473,9.9466,16.3817,3.0458,4.3206,4.1908,2.9237,7.1679,8.8779
trpos2840.txt_allergen_1263,-0.7742,-1.3011,-1.1828,-1.5269,-2.6667,-0.1183,-0.7312,-2.0215,-0.828,-1.5269,-1.1935,-1.0215,-0.8602,-1.2581,-0.4731,-0.6129,-0.8925,-2.1613,-0.5484,-1.1183,6.0652,6.0652,8.5652,8.3804,1.1522,16.6196,10.75,5.2174,11.3696,10.3043,10.1196,5.5761,9.337,14.0652,23.2174,4.7174,3.4674,8.663,15.7717,8.1739
trpos2840.txt_allergen_2155,-0.9355,-0.8032,-0.6742,-0.929,-2.4774,-0.6032,-0.5806,-1.7161,-1.0258,-1.4516,-1.4,-0.4032,-0.9097,-1.8194,-1.6323,-0.4161,-0.5968,-2.6742,-1.3161,-1.2839,3.8123,11.1618,12.7799,20.5113,2.5016,7.4984,13.4628,11.2136,9.5566,16.7638,13.9256,13.4757,9.3333,12.0518,9.6796,7.2977,5.0324,6.0647,10.4757,12.8641
trpos2840.txt_allergen_585,-0.6761,-2.007,-1.4085,-1.6479,-2.2324,-1.1338,-1.2887,-2.1268,-2.007,-0.9437,-1.4507,-0.7324,-1.5211,-2.2535,-1.8873,-0.7606,-0.5493,-3.3099,-2.1268,-0.5211,6.2128,8.0284,13.1064,17.922,21.8298,12.0355,15.6809,16,11.7943,17.539,11.2057,19.7518,6.0355,14.6596,20.617,7.4397,7.1986,8.9716,11.156,17.0496
