#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147
trpos2840.txt_allergen_1133,0.29963,0.45693,0.24345,0.49438,0.28464,0.22097,0.27341,0.41199,0.31461,0.44195,0.33708,0.22097,0.11236,0.78277,0.10487,0.40449,0.26217,0.33333,0.43446,0.29963,0.26592,7.865169,31.83521,50.5618,77.15356,97.00375,0.7490637,20.59925,44.19476,73.78277,100,0.3745318,24.7191,52.43446,73.03371,99.62547,0.7490637,20.59925,46.44195,73.78277,100,2.996255,25.09363,52.05993,73.03371,99.62547,0.3745318,31.08614,50.18727,80.52434,98.8764,0.3745318,26.96629,53.18352,75.2809,99.62547,0.7490637,20.59925,43.82022,71.91011,100,3.370787,28.08989,49.81273,77.15356,97.00375,0.7490637,20.59925,50.5618,74.1573,100,2.247191,24.7191,47.94007,72.28464,99.62547,0.3745318,31.08614,50.18727,80.52434,98.8764,7.865169,22.47191,48.31461,83.89513,95.50562,0.3745318,23.22097,47.56554,73.03371,100,19.10112,39.32584,57.6779,73.40824,97.00375,0.3745318,22.09738,47.94007,77.15356,100,1.498127,31.08614,53.93258,75.65543,99.62547,1.123596,27.34082,46.81648,69.66292,99.25094,0.7490637,25.8427,53.18352,78.65169,100,7.865169,31.83521,50.5618,77.15356,97.00375,0.3745318,13.48315,41.94757,65.16854,99.25094,0.2782,0.14286,0.16917,0.24812,0.18421,0.13534,0.17669,0.16541,0.25564,0.25188,0.15789,0.16165,0.17293,0.022556,0.15038,0.21805,0.21805,0.18045,0.2782,0.2218,0.14286
trpos2840.txt_allergen_1291,0.38532,0.33333,0.28135,0.34862,0.54128,0.11009,0.2844,0.31804,0.39755,0.16208,0.72783,0.11009,0.021407,0.96024,0.018349,0.5107,0.21713,0.27217,0.33028,0.38532,0.2844,0.6116208,25.07645,44.64832,67.5841,100,0.9174312,24.46483,46.17737,77.67584,99.69419,0.3058104,23.5474,61.46789,79.20489,99.08257,0.9174312,25.38226,49.23547,77.67584,99.69419,1.223242,23.85321,48.92966,74.61774,100,0.3058104,25.68807,51.98777,73.08869,96.9419,0.3058104,23.5474,61.46789,79.20489,99.08257,0.9174312,24.46483,45.56575,77.67584,99.69419,0.6116208,25.07645,45.87156,69.41896,100,0.9174312,15.59633,63.91437,84.09786,99.69419,1.223242,24.77064,46.48318,70.6422,100,0.3058104,25.68807,51.98777,73.08869,96.9419,0.6116208,0.6116208,56.57492,65.74924,96.02446,0.3058104,24.46483,48.62385,74.00612,100,7.33945,7.33945,78.28746,81.03976,94.49541,0.3058104,23.85321,48.01223,73.08869,100,0.9174312,18.04281,57.18654,78.59327,99.08257,5.198777,26.91131,47.70642,73.3945,99.69419,1.223242,23.85321,62.99694,83.48624,99.69419,0.6116208,25.07645,44.64832,67.5841,100,0.3058104,23.24159,41.89602,65.44343,97.55352,0.30675,0.15031,0.23926,0.42331,0.12883,0.070552,0.22699,0.15644,0.30675,0.21472,0.042945,0.15644,0.042945,0,0.03681,0.17791,0.31902,0.15951,0.17791,0.23313,0.27914
trpos2840.txt_allergen_2386,0.30864,0.44444,0.24691,0.38889,0.33333,0.27778,0.30864,0.32716,0.3642,0.33951,0.38272,0.27778,0.12346,0.7284,0.14815,0.42593,0.30247,0.2716,0.40741,0.30864,0.28395,5.555556,25.92593,56.79012,80.24691,100,0.617284,27.16049,50.61728,73.45679,99.38272,1.234568,19.75309,43.20988,66.66667,95.06173,0.617284,20.98765,40.12346,69.75309,98.14815,3.08642,24.07407,54.32099,72.22222,100,1.234568,35.18519,50.61728,77.77778,99.38272,1.234568,19.75309,45.67901,66.66667,99.38272,0.617284,22.83951,40.12346,69.75309,98.14815,5.555556,29.62963,56.79012,81.48148,100,0.617284,22.83951,46.91358,70.37037,98.14815,3.08642,22.22222,49.38272,71.60494,100,1.234568,35.18519,50.61728,77.77778,99.38272,12.34568,35.18519,61.7284,81.48148,95.67901,0.617284,22.83951,46.91358,70.98765,100,5.555556,27.77778,56.79012,80.24691,98.76543,0.617284,24.69136,55.55556,82.09877,98.76543,3.08642,22.22222,45.67901,70.98765,99.38272,2.469136,23.45679,46.91358,68.51852,100,0.617284,20.37037,39.50617,69.75309,95.06173,5.555556,25.92593,56.79012,80.24691,100,1.234568,32.71605,51.85185,73.45679,99.38272,0.25466,0.21118,0.16149,0.18634,0.24224,0.21739,0.18012,0.2795,0.23602,0.21739,0.21118,0.24845,0.19876,0.037267,0.24845,0.29814,0.24224,0.14907,0.32919,0.21118,0.13665
trpos2840.txt_allergen_2253,0.26599,0.43939,0.29461,0.46296,0.32828,0.20875,0.32997,0.39057,0.27946,0.34512,0.44613,0.20875,0.072391,0.82323,0.10438,0.36364,0.27609,0.36027,0.43434,0.26599,0.29966,1.010101,23.56902,46.633,69.36027,100,0.3367003,24.07407,50.16835,74.74747,99.6633,0.1683502,26.09428,52.3569,77.27273,99.83165,0.3367003,21.71717,47.13805,72.72727,100,0.8417508,26.59933,53.0303,77.60943,99.83165,0.1683502,28.95623,52.3569,75.92593,99.6633,0.1683502,26.09428,52.3569,77.77778,99.83165,0.3367003,24.07407,49.3266,73.56902,98.9899,1.010101,24.41077,48.82155,71.88552,100,0.3367003,21.71717,45.11785,70.53872,100,0.8417508,26.09428,52.18855,76.43098,99.83165,0.1683502,28.95623,52.3569,75.92593,99.6633,1.010101,29.46128,50.50505,72.22222,91.75084,0.1683502,24.91582,50,75.08418,99.83165,4.377104,19.86532,44.94949,69.02357,100,0.1683502,27.44108,56.56566,75.08418,99.6633,0.8417508,28.11448,53.19865,79.29293,99.83165,0.5050505,20.20202,42.25589,67.84512,100,0.3367003,24.24242,49.49495,75.25253,99.83165,1.010101,23.56902,46.633,69.36027,100,0.1683502,26.43098,51.6835,76.93603,99.6633,0.2344,0.1484,0.23103,0.26307,0.17707,0.1484,0.23272,0.18044,0.2226,0.25632,0.12648,0.19899,0.12142,0.016863,0.18044,0.22597,0.2344,0.15852,0.22597,0.25632,0.15683
trpos2840.txt_allergen_1333,0.40925,0.35409,0.23665,0.36833,0.41993,0.21174,0.26335,0.30071,0.43594,0.28648,0.50178,0.21174,0.11388,0.73488,0.15125,0.45018,0.21708,0.33274,0.34164,0.40925,0.24911,0.5338078,32.38434,52.31317,67.97153,99.64413,0.3558719,20.46263,45.37367,75.62278,100,0.1779359,16.72598,44.12811,79.89324,99.82206,0.3558719,21.17438,47.68683,70.81851,100,1.245552,25.44484,48.39858,77.2242,99.82206,0.1779359,27.58007,56.9395,76.86833,99.64413,0.1779359,18.3274,46.61922,80.24911,99.82206,0.3558719,19.39502,45.19573,72.95374,100,0.5338078,32.20641,52.13523,68.86121,99.64413,0.3558719,22.41993,47.5089,72.06406,100,0.7117438,24.19929,48.75445,75.44484,99.82206,0.1779359,27.58007,56.9395,76.86833,99.64413,0.5338078,37.01068,58.8968,70.64057,99.64413,0.1779359,21.88612,45.37367,77.58007,100,5.516014,39.32384,51.24555,60.85409,98.0427,0.1779359,24.19929,50.53381,72.41993,100,0.8896797,26.33452,48.39858,80.42705,99.82206,0.3558719,23.66548,48.57651,70.99644,99.11032,0.3558719,18.50534,46.79715,81.13879,100,0.5338078,32.38434,52.31317,67.97153,99.64413,0.1779359,20.46263,43.41637,72.7758,99.11032,0.27986,0.15865,0.18538,0.35116,0.16756,0.15865,0.17469,0.1836,0.26916,0.34046,0.11765,0.20856,0.17825,0.01426,0.14973,0.16934,0.34403,0.12656,0.25312,0.14795,0.18538
trpos2840.txt_allergen_732,0.30935,0.41007,0.28058,0.48201,0.30216,0.21583,0.28777,0.3741,0.33813,0.29496,0.48921,0.21583,0.14388,0.7482,0.10791,0.43165,0.2518,0.31655,0.38849,0.30935,0.30216,0.7194245,24.46043,46.04317,71.94245,99.28058,2.158273,27.33813,51.79856,79.85612,100,2.877698,12.94964,48.20144,65.46763,94.2446,2.158273,23.02158,46.76259,76.25899,100,0.7194245,25.89928,51.07914,71.94245,98.56115,5.035971,19.42446,43.16547,71.22302,99.28058,2.877698,20.86331,48.20144,65.46763,94.2446,2.158273,23.74101,51.79856,81.29496,100,0.7194245,25.17986,47.48201,73.38129,99.28058,2.158273,23.74101,43.88489,66.90647,100,0.7194245,25.89928,55.39568,74.82014,98.56115,5.035971,19.42446,43.16547,71.22302,99.28058,6.47482,24.46043,47.48201,77.69784,99.28058,0.7194245,23.74101,51.07914,74.82014,100,1.438849,17.26619,44.60432,61.8705,98.56115,0.7194245,23.74101,47.48201,77.69784,100,2.158273,20.86331,42.44604,62.58993,94.2446,3.597122,27.33813,57.55396,79.13669,97.84173,2.877698,21.58273,48.20144,69.06475,100,0.7194245,24.46043,46.04317,71.94245,99.28058,2.158273,28.77698,53.23741,78.41727,97.84173,0.27536,0.21014,0.22464,0.28986,0.21014,0.15217,0.22464,0.22464,0.27536,0.26812,0.15942,0.2029,0.23913,0.036232,0.18116,0.19565,0.22464,0.19565,0.27536,0.26812,0.21014
trpos2840.txt_allergen_1540,0.33333,0.34109,0.32558,0.4031,0.42636,0.17054,0.34884,0.28682,0.36434,0.29457,0.53488,0.17054,0.085271,0.7907,0.12403,0.36434,0.31783,0.31783,0.47287,0.33333,0.1938,0.7751938,18.60465,42.63566,68.99225,100,6.976744,26.35659,51.16279,75.96899,96.89922,2.325581,21.70543,50.3876,75.1938,98.44961,0.7751938,24.8062,49.6124,75.96899,100,1.550388,21.70543,47.28682,75.1938,98.44961,4.651163,23.25581,58.13953,69.76744,99.22481,2.325581,22.48062,52.71318,72.86822,98.44961,6.976744,30.23256,48.06202,75.96899,96.89922,0.7751938,17.05426,41.08527,68.99225,100,0.7751938,30.23256,48.06202,78.29457,100,1.550388,20.93023,48.83721,72.86822,98.44961,4.651163,23.25581,58.13953,69.76744,99.22481,4.651163,10.85271,42.63566,74.4186,99.22481,1.550388,26.35659,51.93798,75.1938,98.44961,0.7751938,9.302326,32.55814,53.48837,100,1.550388,23.25581,39.53488,74.4186,99.22481,2.325581,22.48062,56.58915,75.1938,98.44961,0.7751938,24.03101,49.6124,67.44186,100,2.325581,24.8062,48.83721,80.62016,98.44961,0.7751938,18.60465,42.63566,68.99225,100,8.527132,24.03101,51.16279,69.76744,96.12403,0.23438,0.26563,0.23438,0.34375,0.14063,0.15625,0.21875,0.3125,0.21875,0.35156,0.10156,0.19531,0.14844,0.023438,0.21094,0.3125,0.20313,0.20313,0.375,0.20313,0.125
trpos2840.txt_allergen_284,0.25954,0.42748,0.31298,0.43511,0.35878,0.20611,0.35878,0.35878,0.28244,0.35878,0.43511,0.20611,0.061069,0.82443,0.1145,0.36641,0.30534,0.32824,0.48092,0.25954,0.25954,3.053435,26.71756,42.74809,73.28244,98.47328,1.526718,23.66412,50.38168,70.99237,100,0.7633588,19.84733,45.80153,77.09924,96.94656,1.526718,23.66412,48.0916,70.99237,99.23664,3.053435,21.37405,45.80153,77.8626,98.47328,0.7633588,16.79389,50.38168,72.51908,100,0.7633588,19.84733,50.38168,78.62595,100,1.526718,27.48092,48.85496,69.46565,99.23664,3.053435,21.37405,40.45802,72.51908,98.47328,1.526718,22.1374,48.0916,70.99237,99.23664,3.053435,25.9542,47.32824,77.8626,98.47328,0.7633588,16.79389,50.38168,72.51908,100,32.82443,54.19847,65.64885,72.51908,92.36641,0.7633588,23.66412,48.85496,74.80916,100,6.10687,12.21374,35.1145,81.67939,97.70992,0.7633588,18.32061,46.56489,73.28244,98.47328,2.290076,25.19084,53.43511,77.8626,100,1.526718,23.66412,47.32824,69.46565,99.23664,2.290076,20.61069,51.14504,74.80916,99.23664,3.053435,26.71756,42.74809,73.28244,98.47328,0.7633588,23.66412,47.32824,70.99237,100,0.21538,0.15385,0.25385,0.32308,0.15385,0.16923,0.20769,0.19231,0.19231,0.33077,0.13077,0.19231,0.084615,0.0076923,0.17692,0.24615,0.25385,0.19231,0.23846,0.25385,0.13077
trpos2840.txt_allergen_597,0.27715,0.45318,0.26966,0.46067,0.31086,0.22846,0.30712,0.38577,0.30712,0.41948,0.35206,0.22846,0.093633,0.79401,0.11236,0.43446,0.2809,0.28464,0.47566,0.27715,0.24719,1.498127,24.34457,44.56929,71.91011,100,0.7490637,22.09738,53.18352,76.77903,99.62547,0.3745318,27.34082,49.06367,73.40824,97.37828,0.7490637,22.09738,50.5618,76.77903,99.62547,1.498127,23.22097,45.69288,68.53933,97.37828,0.3745318,27.71536,54.68165,74.1573,100,0.3745318,27.34082,49.81273,75.65543,98.8764,0.7490637,20.22472,50.93633,76.40449,99.62547,1.498127,24.7191,47.56554,71.53558,100,1.123596,22.47191,50.5618,77.90262,99.62547,0.7490637,23.22097,46.06742,68.53933,97.37828,0.3745318,27.71536,54.68165,74.1573,100,2.996255,20.97378,33.70787,70.03745,100,0.3745318,25.09363,51.31086,75.2809,99.62547,3.745318,24.7191,42.69663,73.03371,97.75281,0.3745318,20.97378,44.19476,70.03745,100,2.621723,29.96255,51.31086,77.15356,99.62547,0.7490637,31.08614,53.93258,76.77903,98.50187,1.123596,22.09738,46.44195,71.16105,98.50187,1.498127,24.34457,44.56929,71.91011,100,0.3745318,26.59176,60.29963,80.89888,99.62547,0.24812,0.16917,0.2406,0.24436,0.25188,0.12406,0.24436,0.21053,0.23684,0.25564,0.22556,0.15038,0.14662,0.037594,0.18045,0.2218,0.26692,0.16165,0.31955,0.24436,0.097744
trpos2840.txt_allergen_625,0.30934,0.38327,0.30739,0.42996,0.3463,0.22374,0.32879,0.33852,0.33268,0.33658,0.43969,0.22374,0.11089,0.80934,0.079767,0.38132,0.30156,0.31712,0.44163,0.30934,0.24903,0.7782101,25.68093,47.27626,76.6537,99.80545,0.3891051,25.29183,53.89105,75.68093,100,0.1945525,22.56809,46.3035,71.01167,99.41634,0.3891051,26.45914,52.14008,76.26459,100,1.750973,24.70817,48.83268,70.62257,99.80545,0.1945525,19.84436,43.38521,72.17899,99.61089,0.1945525,22.9572,47.47082,71.98444,99.61089,0.3891051,25.29183,53.50195,75.68093,100,0.7782101,25.09728,47.66537,75.09728,99.80545,0.3891051,23.73541,49.61089,72.37354,98.44358,1.750973,28.01556,53.30739,77.43191,100,0.1945525,19.84436,43.38521,72.17899,99.61089,0.7782101,25.68093,47.08171,80.35019,99.22179,0.1945525,24.90272,51.36187,74.70817,100,4.474708,14.78599,41.82879,59.53307,96.69261,0.1945525,17.31518,42.80156,72.9572,99.22179,0.9727626,27.62646,50,72.56809,99.61089,0.3891051,30.54475,54.28016,78.79377,100,0.3891051,21.78988,46.49805,70.42802,99.41634,0.7782101,25.68093,47.27626,76.6537,99.80545,0.1945525,29.37743,57.97665,79.57198,100,0.22027,0.21248,0.21442,0.26121,0.17349,0.17544,0.19298,0.24951,0.21053,0.26706,0.1306,0.21832,0.19103,0.015595,0.13255,0.23977,0.24951,0.16959,0.29435,0.23977,0.1384
trpos2840.txt_allergen_245,0.2236,0.44099,0.3354,0.45342,0.36646,0.18012,0.34783,0.41615,0.23602,0.42236,0.39752,0.18012,0.062112,0.86957,0.068323,0.45342,0.29814,0.24845,0.60248,0.2236,0.17391,1.242236,24.84472,49.06832,73.29193,94.40994,3.10559,27.32919,48.4472,73.91304,99.37888,0.621118,16.77019,49.68944,75.15528,100,3.10559,26.70807,46.58385,72.67081,99.37888,3.726708,23.60248,54.03727,74.53416,100,0.621118,21.73913,42.23602,70.80745,98.13665,0.621118,19.25466,49.68944,77.01863,100,3.10559,26.70807,48.4472,73.91304,99.37888,1.242236,24.84472,49.06832,70.80745,94.40994,3.10559,27.32919,48.4472,78.26087,99.37888,3.726708,23.60248,53.41615,73.29193,100,0.621118,21.73913,42.23602,70.80745,98.13665,1.242236,17.3913,38.50932,49.06832,77.63975,0.621118,25.46584,51.5528,75.7764,100,13.6646,23.60248,39.13043,58.38509,93.78882,0.621118,21.73913,47.82609,73.29193,100,1.863354,24.2236,45.34161,72.04969,98.13665,8.074534,31.67702,57.14286,78.88199,96.27329,1.863354,24.2236,50.31056,77.01863,100,1.242236,24.84472,49.06832,73.29193,94.40994,0.621118,22.98137,46.58385,68.9441,91.30435,0.2,0.1625,0.2875,0.3625,0.1875,0.09375,0.3,0.1625,0.2125,0.3625,0.175,0.10625,0.1125,0.0125,0.125,0.3,0.25,0.15,0.26875,0.1625,0.09375
trpos2840.txt_allergen_1176,0.37603,0.32645,0.29752,0.3595,0.36364,0.27686,0.33471,0.27273,0.39256,0.27273,0.45041,0.27686,0.13636,0.72314,0.1405,0.46281,0.27273,0.26446,0.38017,0.37603,0.2438,0.8264463,32.64463,57.85124,77.68595,100,1.652893,25.61983,45.86777,73.96694,99.58678,0.4132231,16.1157,41.32231,69.42149,99.17355,1.652893,20.66116,43.80165,72.72727,99.58678,1.239669,23.96694,49.58678,73.55372,100,0.4132231,28.09917,54.95868,76.8595,98.34711,0.4132231,19.83471,45.45455,76.03306,99.17355,1.652893,19.42149,40.90909,71.4876,99.58678,0.8264463,33.05785,56.61157,76.44628,100,3.305785,25.20661,45.86777,71.4876,97.93388,1.239669,23.55372,44.6281,72.72727,100,0.4132231,28.09917,54.95868,76.8595,98.34711,0.8264463,37.19008,59.91736,75.20661,98.34711,0.4132231,23.1405,45.45455,73.96694,100,9.504132,22.31405,56.61157,72.31405,97.52066,0.4132231,27.27273,51.65289,73.96694,100,3.719008,22.72727,46.69421,76.8595,99.17355,1.652893,24.38017,48.76033,73.55372,99.58678,1.239669,21.4876,42.56198,69.42149,99.17355,0.8264463,32.64463,57.85124,77.68595,100,0.4132231,17.7686,43.80165,75.61983,99.58678,0.22822,0.24066,0.17842,0.22822,0.23651,0.17427,0.18257,0.27801,0.20747,0.21577,0.19087,0.21992,0.20332,0.053942,0.18672,0.28216,0.23237,0.13278,0.29461,0.19502,0.17427
trpos2840.txt_allergen_542,0.28649,0.41081,0.3027,0.47027,0.36757,0.16216,0.32973,0.37297,0.2973,0.38378,0.45405,0.16216,0.081081,0.81081,0.10811,0.41622,0.23784,0.34595,0.43784,0.28649,0.27568,14.05405,31.89189,52.97297,71.89189,100,1.081081,25.94595,50.81081,73.51351,99.45946,0.5405405,11.35135,39.45946,78.91892,97.83784,1.081081,28.64865,51.35135,75.13514,99.45946,5.405405,21.08108,48.64865,81.62162,97.83784,0.5405405,16.75676,43.78378,65.40541,100,0.5405405,11.35135,40.54054,72.97297,97.83784,1.081081,25.94595,48.10811,73.51351,99.45946,14.05405,30.81081,52.97297,76.21622,100,1.081081,32.43243,51.35135,74.05405,99.45946,3.243243,21.62162,48.64865,82.7027,98.37838,0.5405405,16.75676,43.78378,65.40541,100,14.59459,23.24324,35.67568,54.05405,100,0.5405405,22.16216,48.64865,74.05405,99.45946,17.83784,34.59459,60.54054,80,92.97297,0.5405405,26.48649,45.94595,71.35135,100,1.621622,20,49.18919,72.97297,95.67568,2.162162,25.94595,52.43243,76.75676,99.45946,1.081081,21.62162,47.56757,75.67568,98.91892,14.05405,31.89189,52.97297,71.89189,100,0.5405405,15.67568,44.86486,69.72973,99.45946,0.30435,0.15761,0.21739,0.33152,0.15761,0.14674,0.21196,0.19565,0.2663,0.34783,0.13043,0.17391,0.15217,0.0054348,0.19022,0.19022,0.29891,0.16848,0.27174,0.25,0.19022
trpos2840.txt_allergen_1039,0.42683,0.32927,0.2439,0.41463,0.33537,0.25,0.2622,0.29268,0.44512,0.32317,0.42683,0.25,0.16463,0.66463,0.17073,0.5122,0.18293,0.30488,0.33537,0.42683,0.2378,7.317073,37.19512,57.92683,76.82927,100,1.219512,17.68293,52.43902,72.56098,99.39024,0.6097561,12.19512,29.26829,53.04878,97.56098,1.219512,23.17073,51.21951,67.07317,100,1.829268,23.78049,45.12195,76.82927,97.56098,0.6097561,28.04878,49.39024,74.39024,95.73171,0.6097561,12.19512,32.31707,55.4878,97.56098,1.219512,17.07317,52.43902,72.56098,99.39024,7.317073,37.19512,56.70732,76.82927,100,1.219512,19.5122,54.87805,65.85366,100,1.829268,25.60976,45.73171,76.82927,97.56098,0.6097561,28.04878,49.39024,74.39024,95.73171,7.317073,38.41463,69.5122,80.4878,95.12195,0.6097561,17.68293,43.29268,67.07317,99.39024,15.2439,35.36585,59.7561,77.43902,100,0.6097561,28.04878,49.39024,75.60976,95.12195,1.829268,10.36585,34.14634,59.14634,97.56098,1.219512,27.43902,59.7561,73.78049,100,1.219512,14.02439,34.14634,72.56098,98.78049,7.317073,37.19512,57.92683,76.82927,100,0.6097561,13.41463,47.56098,62.80488,99.39024,0.2454,0.20245,0.15951,0.23313,0.21472,0.13497,0.15951,0.22699,0.23313,0.25153,0.14724,0.20245,0.19018,0.042945,0.22086,0.16564,0.26994,0.11656,0.28834,0.12883,0.15951
trpos2840.txt_allergen_745,0.32932,0.3494,0.32129,0.38956,0.41365,0.19679,0.33333,0.32932,0.33735,0.3494,0.45382,0.19679,0.11647,0.751,0.13253,0.41767,0.30924,0.27309,0.48996,0.32932,0.18072,1.204819,26.90763,51.40562,73.49398,99.59839,0.8032129,22.48996,51.00402,75.1004,99.19679,0.4016064,23.29317,48.99598,74.29719,100,0.8032129,23.69478,48.59438,75.50201,99.19679,1.606426,24.09639,50.60241,73.49398,100,0.4016064,26.50602,44.57831,70.28112,99.59839,0.4016064,21.28514,48.99598,74.29719,100,0.8032129,22.48996,51.00402,75.1004,99.19679,1.204819,27.30924,51.40562,73.89558,99.59839,3.212851,23.69478,47.79116,75.1004,99.19679,0.8032129,24.09639,50.60241,73.89558,100,0.4016064,26.50602,44.57831,70.28112,99.59839,1.204819,33.33333,45.38153,70.28112,99.59839,0.4016064,22.48996,48.99598,74.6988,100,7.228916,32.12851,51.40562,72.28916,97.59036,0.4016064,28.91566,53.01205,73.49398,100,2.008032,29.31727,50.60241,71.88755,98.39357,0.8032129,16.46586,38.15261,81.1245,98.79518,2.008032,24.8996,49.7992,74.29719,100,1.204819,26.90763,51.40562,73.49398,99.59839,0.4016064,16.46586,41.76707,74.6988,95.98394,0.22581,0.20968,0.21774,0.33468,0.14919,0.18548,0.20968,0.21774,0.23387,0.32661,0.125,0.20968,0.16532,0.044355,0.20565,0.22984,0.17339,0.17339,0.31452,0.16532,0.12097
trpos2840.txt_allergen_2858,0.34862,0.36697,0.2844,0.49541,0.24771,0.25688,0.29358,0.34862,0.3578,0.48624,0.25688,0.25688,0.11927,0.69725,0.18349,0.47706,0.22018,0.30275,0.50459,0.34862,0.14679,6.422018,34.86239,55.04587,76.14679,100,1.834862,18.34862,36.69725,71.55963,95.41284,0.9174312,22.01835,45.87156,70.6422,97.24771,1.834862,18.34862,46.78899,75.22936,99.08257,5.504587,30.27523,54.12844,63.30275,97.24771,0.9174312,26.6055,44.0367,76.14679,100,0.9174312,26.6055,45.87156,70.6422,97.24771,1.834862,17.43119,36.69725,71.55963,95.41284,6.422018,29.3578,54.12844,76.14679,100,1.834862,19.26606,46.78899,75.22936,99.08257,5.504587,30.27523,54.12844,63.30275,97.24771,0.9174312,26.6055,44.0367,76.14679,100,15.59633,29.3578,41.2844,68.80734,100,0.9174312,21.10092,44.95413,70.6422,97.24771,7.33945,38.53211,55.9633,82.56881,99.08257,0.9174312,23.85321,54.12844,73.3945,100,2.752294,26.6055,44.95413,71.55963,97.24771,1.834862,22.93578,48.62385,80.73394,99.08257,2.752294,18.34862,44.95413,73.3945,97.24771,6.422018,34.86239,55.04587,76.14679,100,0.9174312,21.10092,36.69725,66.97248,96.33028,0.25926,0.15741,0.25926,0.22222,0.27778,0.14815,0.24074,0.15741,0.24074,0.23148,0.26852,0.15741,0.16667,0.046296,0.23148,0.2037,0.27778,0.12963,0.32407,0.15741,0.092593
trpos2840.txt_allergen_488,0.27481,0.41221,0.31298,0.42748,0.37405,0.19847,0.35115,0.36641,0.28244,0.35878,0.44275,0.19847,0.068702,0.81679,0.1145,0.39695,0.31298,0.29008,0.46565,0.27481,0.25954,3.053435,22.1374,54.19847,75.57252,98.47328,1.526718,25.9542,48.0916,67.93893,99.23664,0.7633588,19.84733,49.61832,77.8626,100,1.526718,23.66412,46.56489,68.70229,99.23664,3.053435,24.42748,56.48855,78.62595,100,0.7633588,14.50382,50.38168,66.41221,95.41985,0.7633588,19.84733,51.14504,78.62595,100,1.526718,27.48092,47.32824,67.93893,99.23664,3.053435,21.37405,42.74809,74.80916,98.47328,1.526718,22.1374,45.03817,67.17557,99.23664,3.053435,26.71756,56.48855,80.15267,100,0.7633588,14.50382,50.38168,66.41221,95.41985,14.50382,32.82443,64.12214,66.41221,92.36641,0.7633588,24.42748,48.85496,74.80916,100,6.10687,10.68702,35.1145,81.67939,97.70992,0.7633588,25.9542,49.61832,75.57252,100,2.290076,24.42748,48.0916,71.75573,96.94656,1.526718,22.90076,48.85496,69.46565,99.23664,2.290076,25.19084,51.14504,70.22901,100,3.053435,22.1374,54.19847,75.57252,98.47328,0.7633588,16.79389,45.03817,70.99237,99.23664,0.23077,0.15385,0.26154,0.33846,0.15385,0.16154,0.21538,0.18462,0.2,0.33846,0.12308,0.19231,0.1,0.0076923,0.17692,0.28462,0.25385,0.14615,0.25385,0.26154,0.13077
trpos2840.txt_allergen_2340,0.13043,0.34783,0.52174,0.30435,0.47826,0.21739,0.56522,0.26087,0.17391,0.17391,0.6087,0.21739,0.086957,0.86957,0.043478,0.56522,0.26087,0.17391,0.6087,0.13043,0.26087,47.82609,47.82609,47.82609,69.56522,100,8.695652,17.3913,30.43478,73.91304,91.30435,4.347826,26.08696,52.17391,65.21739,95.65217,8.695652,8.695652,26.08696,43.47826,82.6087,4.347826,34.78261,56.52174,69.56522,95.65217,13.04348,13.04348,21.73913,47.82609,100,4.347826,26.08696,52.17391,65.21739,95.65217,8.695652,8.695652,30.43478,43.47826,82.6087,21.73913,21.73913,47.82609,69.56522,100,8.695652,8.695652,17.3913,30.43478,82.6087,4.347826,34.78261,56.52174,69.56522,95.65217,13.04348,13.04348,21.73913,47.82609,100,47.82609,47.82609,47.82609,47.82609,100,4.347826,21.73913,43.47826,73.91304,95.65217,69.56522,69.56522,69.56522,69.56522,69.56522,4.347826,21.73913,47.82609,65.21739,100,13.04348,13.04348,60.86957,82.6087,95.65217,17.3913,17.3913,30.43478,43.47826,73.91304,4.347826,13.04348,39.13043,60.86957,95.65217,47.82609,47.82609,47.82609,69.56522,100,21.73913,21.73913,43.47826,73.91304,91.30435,0.090909,0.13636,0.54545,0.31818,0.22727,0.18182,0.40909,0.18182,0.13636,0.22727,0.13636,0.27273,0.13636,0,0.090909,0.36364,0.27273,0.090909,0.13636,0.45455,0.090909
